volume_usd,symbol,date,post_nov_2022
465106040,USDC,2020-09-07,0
437692971,USDC,2020-09-08,0
453341080,USDC,2020-09-09,0
430412791,USDC,2020-09-10,0
412149370,USDC,2020-09-11,0
366444889,USDC,2020-09-12,0
406389837,USDC,2020-09-13,0
477277457,USDC,2020-09-14,0
406597604,USDC,2020-09-15,0
425437479,USDC,2020-09-16,0
457241421,USDC,2020-09-17,0
442248343,USDC,2020-09-18,0
372786315,USDC,2020-09-19,0
380417648,USDC,2020-09-20,0
452203611,USDC,2020-09-21,0
343552519,USDC,2020-09-22,0
570244649,USDC,2020-09-23,0
485569424,USDC,2020-09-24,0
454308022,USDC,2020-09-25,0
403554372,USDC,2020-09-26,0
372960063,USDC,2020-09-27,0
394663533,USDC,2020-09-28,0
270605261,USDC,2020-09-29,0
292596570,USDC,2020-09-30,0
487472949,USDC,2020-10-01,0
465525692,USDC,2020-10-02,0
238468460,USDC,2020-10-03,0
241403386,USDC,2020-10-04,0
360918052,USDC,2020-10-05,0
425031250,USDC,2020-10-06,0
374254318,USDC,2020-10-07,0
299815037,USDC,2020-10-08,0
327727313,USDC,2020-10-09,0
427180195,USDC,2020-10-10,0
403861256,USDC,2020-10-11,0
416476986,USDC,2020-10-12,0
387594913,USDC,2020-10-13,0
409435371,USDC,2020-10-14,0
391984913,USDC,2020-10-15,0
395543365,USDC,2020-10-16,0
333120960,USDC,2020-10-17,0
307862058,USDC,2020-10-18,0
413360977,USDC,2020-10-19,0
465386778,USDC,2020-10-20,0
604292164,USDC,2020-10-21,0
576937506,USDC,2020-10-22,0
437724211,USDC,2020-10-23,0
398566286,USDC,2020-10-24,0
402083347,USDC,2020-10-25,0
3320438919,USDC,2020-10-26,0
458104673,USDC,2020-10-27,0
528512165,USDC,2020-10-28,0
470459196,USDC,2020-10-29,0
431217496,USDC,2020-10-30,0
373758762,USDC,2020-10-31,0
351799541,USDC,2020-11-01,0
441571379,USDC,2020-11-02,0
442283090,USDC,2020-11-03,0
472844826,USDC,2020-11-04,0
539340014,USDC,2020-11-05,0
591081548,USDC,2020-11-06,0
557991189,USDC,2020-11-07,0
476614619,USDC,2020-11-08,0
622091070,USDC,2020-11-09,0
343661075,USDC,2020-11-10,0
485540181,USDC,2020-11-11,0
537060492,USDC,2020-11-12,0
540727846,USDC,2020-11-13,0
449535541,USDC,2020-11-14,0
283637646,USDC,2020-11-15,0
512767433,USDC,2020-11-16,0
580963624,USDC,2020-11-17,0
656269397,USDC,2020-11-18,0
494516423,USDC,2020-11-19,0
566516098,USDC,2020-11-20,0
617179131,USDC,2020-11-21,0
612750450,USDC,2020-11-22,0
684467515,USDC,2020-11-23,0
767726663,USDC,2020-11-24,0
684764089,USDC,2020-11-25,0
1029792049,USDC,2020-11-26,0
579819717,USDC,2020-11-27,0
505337859,USDC,2020-11-28,0
469745856,USDC,2020-11-29,0
707506103,USDC,2020-11-30,0
791656264,USDC,2020-12-01,0
659579565,USDC,2020-12-02,0
613512931,USDC,2020-12-03,0
616718869,USDC,2020-12-04,0
528929182,USDC,2020-12-05,0
500125499,USDC,2020-12-06,0
503390382,USDC,2020-12-07,0
624652067,USDC,2020-12-08,0
661526815,USDC,2020-12-09,0
386067664,USDC,2020-12-10,0
575419053,USDC,2020-12-11,0
372750751,USDC,2020-12-12,0
544392773,USDC,2020-12-13,0
511228529,USDC,2020-12-14,0
558700049,USDC,2020-12-15,0
777969586,USDC,2020-12-16,0
1292144145,USDC,2020-12-17,0
794460442,USDC,2020-12-18,0
749344674,USDC,2020-12-19,0
730501642,USDC,2020-12-20,0
835998783,USDC,2020-12-21,0
1004407433,USDC,2020-12-22,0
994946010,USDC,2020-12-23,0
822668329,USDC,2020-12-24,0
768443745,USDC,2020-12-25,0
837782777,USDC,2020-12-26,0
1168083151,USDC,2020-12-27,0
1037472251,USDC,2020-12-28,0
1102774805,USDC,2020-12-29,0
1158073232,USDC,2020-12-30,0
1099562416,USDC,2020-12-31,0
944050095,USDC,2021-01-01,0
1679209330,USDC,2021-01-02,0
1828596899,USDC,2021-01-03,0
2201035267,USDC,2021-01-04,0
1662321027,USDC,2021-01-05,0
1791474728,USDC,2021-01-06,0
2265386969,USDC,2021-01-07,0
2236539817,USDC,2021-01-08,0
1553771951,USDC,2021-01-09,0
1917152178,USDC,2021-01-10,0
3166658513,USDC,2021-01-11,0
1934826250,USDC,2021-01-12,0
1739625823,USDC,2021-01-13,0
1810728488,USDC,2021-01-14,0
1630000401,USDC,2021-01-15,0
1671304227,USDC,2021-01-16,0
1463914697,USDC,2021-01-17,0
1412016575,USDC,2021-01-18,0
2019188111,USDC,2021-01-19,0
1814079623,USDC,2021-01-20,0
1853154939,USDC,2021-01-21,0
2196461508,USDC,2021-01-22,0
1287925958,USDC,2021-01-23,0
1335242694,USDC,2021-01-24,0
1637162641,USDC,2021-01-25,0
1584592377,USDC,2021-01-26,0
1674268317,USDC,2021-01-27,0
1532598984,USDC,2021-01-28,0
2410429032,USDC,2021-01-29,0
1443344471,USDC,2021-01-30,0
1245897595,USDC,2021-01-31,0
1456048772,USDC,2021-02-01,0
1750372396,USDC,2021-02-02,0
1827257483,USDC,2021-02-03,0
1864772386,USDC,2021-02-04,0
1722650454,USDC,2021-02-05,0
1802646232,USDC,2021-02-06,0
1416867095,USDC,2021-02-07,0
1791932105,USDC,2021-02-08,0
1689656162,USDC,2021-02-09,0
2156624147,USDC,2021-02-10,0
2045704986,USDC,2021-02-11,0
2186409043,USDC,2021-02-12,0
2279143401,USDC,2021-02-13,0
1913316177,USDC,2021-02-14,0
2214311704,USDC,2021-02-15,0
2062438717,USDC,2021-02-16,0
2132590491,USDC,2021-02-17,0
2094266690,USDC,2021-02-18,0
2321201287,USDC,2021-02-19,0
2471881936,USDC,2021-02-20,0
1945631587,USDC,2021-02-21,0
3584165265,USDC,2021-02-22,0
4522385569,USDC,2021-02-23,0
2427751206,USDC,2021-02-24,0
2301651550,USDC,2021-02-25,0
2459413406,USDC,2021-02-26,0
1776838289,USDC,2021-02-27,0
2268777551,USDC,2021-02-28,0
1740798094,USDC,2021-03-01,0
1949254169,USDC,2021-03-02,0
1905564606,USDC,2021-03-03,0
1665593866,USDC,2021-03-04,0
1973917285,USDC,2021-03-05,0
1275477009,USDC,2021-03-06,0
1215837774,USDC,2021-03-07,0
1441044445,USDC,2021-03-08,0
1683029544,USDC,2021-03-09,0
1751024086,USDC,2021-03-10,0
1487841641,USDC,2021-03-11,0
1612404621,USDC,2021-03-12,0
2044348842,USDC,2021-03-13,0
1544999695,USDC,2021-03-14,0
1927366887,USDC,2021-03-15,0
1868824949,USDC,2021-03-16,0
1782793504,USDC,2021-03-17,0
1525693757,USDC,2021-03-18,0
1472879184,USDC,2021-03-19,0
1191670789,USDC,2021-03-20,0
1265098606,USDC,2021-03-21,0
1380781628,USDC,2021-03-22,0
1511795325,USDC,2021-03-23,0
1916803425,USDC,2021-03-24,0
1646557726,USDC,2021-03-25,0
1591672366,USDC,2021-03-26,0
1340283946,USDC,2021-03-27,0
1294220918,USDC,2021-03-28,0
1535871374,USDC,2021-03-29,0
1506313602,USDC,2021-03-30,0
1589845937,USDC,2021-03-31,0
1515653266,USDC,2021-04-01,0
1645041684,USDC,2021-04-02,0
1521294666,USDC,2021-04-03,0
1205342903,USDC,2021-04-04,0
1398732746,USDC,2021-04-05,0
1519196566,USDC,2021-04-06,0
1821911304,USDC,2021-04-07,0
1443171575,USDC,2021-04-08,0
1140401440,USDC,2021-04-09,0
1642749490,USDC,2021-04-10,0
1336026255,USDC,2021-04-11,0
1582588399,USDC,2021-04-12,0
1943769751,USDC,2021-04-13,0
2400110758,USDC,2021-04-14,0
1888693157,USDC,2021-04-15,0
2557259201,USDC,2021-04-16,0
2143517952,USDC,2021-04-17,0
3829528301,USDC,2021-04-18,0
2323105009,USDC,2021-04-19,0
2318491536,USDC,2021-04-20,0
2311278586,USDC,2021-04-21,0
3112810473,USDC,2021-04-22,0
3676677427,USDC,2021-04-23,0
1788061914,USDC,2021-04-24,0
1642128335,USDC,2021-04-25,0
2285611608,USDC,2021-04-26,0
2024246696,USDC,2021-04-27,0
2010047371,USDC,2021-04-28,0
1840352705,USDC,2021-04-29,0
1906112907,USDC,2021-04-30,0
1867976129,USDC,2021-05-01,0
1366986801,USDC,2021-05-02,0
2684327606,USDC,2021-05-03,0
3275014762,USDC,2021-05-04,0
2783594521,USDC,2021-05-05,0
2220457984,USDC,2021-05-06,0
2266049147,USDC,2021-05-07,0
2317458254,USDC,2021-05-08,0
2704843631,USDC,2021-05-09,0
3173361075,USDC,2021-05-10,0
2566367931,USDC,2021-05-11,0
3183988042,USDC,2021-05-12,0
4460022465,USDC,2021-05-13,0
3146472043,USDC,2021-05-14,0
3328173098,USDC,2021-05-15,0
3772657577,USDC,2021-05-16,0
4135608294,USDC,2021-05-17,0
3070777038,USDC,2021-05-18,0
8053431253,USDC,2021-05-19,0
5382601764,USDC,2021-05-20,0
4613942917,USDC,2021-05-21,0
3335609643,USDC,2021-05-22,0
5171953965,USDC,2021-05-23,0
4286226504,USDC,2021-05-24,0
3043007002,USDC,2021-05-25,0
2604239878,USDC,2021-05-26,0
1971138940,USDC,2021-05-27,0
2707603887,USDC,2021-05-28,0
2227562471,USDC,2021-05-29,0
2190418517,USDC,2021-05-30,0
2333931932,USDC,2021-05-31,0
1999280287,USDC,2021-06-01,0
1776182592,USDC,2021-06-02,0
2167192412,USDC,2021-06-03,0
2570089020,USDC,2021-06-04,0
1876582877,USDC,2021-06-05,0
1383139177,USDC,2021-06-06,0
1862347845,USDC,2021-06-07,0
2790193245,USDC,2021-06-08,0
2342690520,USDC,2021-06-09,0
1900199959,USDC,2021-06-10,0
1874628476,USDC,2021-06-11,0
1727912702,USDC,2021-06-12,0
1731376606,USDC,2021-06-13,0
1729527102,USDC,2021-06-14,0
1933931509,USDC,2021-06-15,0
1915334512,USDC,2021-06-16,0
2154845901,USDC,2021-06-17,0
2071077950,USDC,2021-06-18,0
1592022973,USDC,2021-06-19,0
2004269887,USDC,2021-06-20,0
4276274311,USDC,2021-06-21,0
4227695695,USDC,2021-06-22,0
3250654168,USDC,2021-06-23,0
2086547894,USDC,2021-06-24,0
2278575965,USDC,2021-06-25,0
2166740089,USDC,2021-06-26,0
2006379615,USDC,2021-06-27,0
2280426599,USDC,2021-06-28,0
2367988438,USDC,2021-06-29,0
2251615883,USDC,2021-06-30,0
2063325693,USDC,2021-07-01,0
1787895570,USDC,2021-07-02,0
1491016821,USDC,2021-07-03,0
1578667344,USDC,2021-07-04,0
1887495558,USDC,2021-07-05,0
2312601910,USDC,2021-07-06,0
1998620780,USDC,2021-07-07,0
2270470755,USDC,2021-07-08,0
1926093225,USDC,2021-07-09,0
1688326088,USDC,2021-07-10,0
1380260792,USDC,2021-07-11,0
1869328110,USDC,2021-07-12,0
2052753217,USDC,2021-07-13,0
2178980895,USDC,2021-07-14,0
2024673761,USDC,2021-07-15,0
1967709606,USDC,2021-07-16,0
1654537979,USDC,2021-07-17,0
1646186031,USDC,2021-07-18,0
1882742176,USDC,2021-07-19,0
2382271230,USDC,2021-07-20,0
2641185552,USDC,2021-07-21,0
1951581122,USDC,2021-07-22,0
1843554513,USDC,2021-07-23,0
1879930934,USDC,2021-07-24,0
1597724492,USDC,2021-07-25,0
4345976082,USDC,2021-07-26,0
3322377092,USDC,2021-07-27,0
3167300230,USDC,2021-07-28,0
2436098922,USDC,2021-07-29,0
2767764066,USDC,2021-07-30,0
2089374194,USDC,2021-07-31,0
2486455912,USDC,2021-08-01,0
2439258777,USDC,2021-08-02,0
2813334453,USDC,2021-08-03,0
2835178251,USDC,2021-08-04,0
3178159135,USDC,2021-08-05,0
2937467305,USDC,2021-08-06,0
3489017547,USDC,2021-08-07,0
3012509725,USDC,2021-08-08,0
3898068399,USDC,2021-08-09,0
2931130333,USDC,2021-08-10,0
2785529004,USDC,2021-08-11,0
2994704874,USDC,2021-08-12,0
2628902158,USDC,2021-08-13,0
2254426890,USDC,2021-08-14,0
2487714412,USDC,2021-08-15,0
2817667036,USDC,2021-08-16,0
3516524402,USDC,2021-08-17,0
3083898715,USDC,2021-08-18,0
2800835700,USDC,2021-08-19,0
2726460511,USDC,2021-08-20,0
2204325275,USDC,2021-08-21,0
2003215527,USDC,2021-08-22,0
2455907973,USDC,2021-08-23,0
2963784032,USDC,2021-08-24,0
2658484333,USDC,2021-08-25,0
2796769690,USDC,2021-08-26,0
2701122162,USDC,2021-08-27,0
1753172363,USDC,2021-08-28,0
1949814217,USDC,2021-08-29,0
2622499236,USDC,2021-08-30,0
3343430902,USDC,2021-08-31,0
3244150267,USDC,2021-09-01,0
3143686060,USDC,2021-09-02,0
3401964526,USDC,2021-09-03,0
2628095148,USDC,2021-09-04,0
2324755018,USDC,2021-09-05,0
2592075507,USDC,2021-09-06,0
5947165235,USDC,2021-09-07,0
4765769583,USDC,2021-09-08,0
3450210441,USDC,2021-09-09,0
3691326992,USDC,2021-09-10,0
2652390883,USDC,2021-09-11,0
2394483277,USDC,2021-09-12,0
3628988394,USDC,2021-09-13,0
2519296426,USDC,2021-09-14,0
2470653828,USDC,2021-09-15,0
3019567636,USDC,2021-09-16,0
2793493277,USDC,2021-09-17,0
2210179953,USDC,2021-09-18,0
2034748121,USDC,2021-09-19,0
5202372291,USDC,2021-09-20,0
5165987150,USDC,2021-09-21,0
3905266045,USDC,2021-09-22,0
2989210780,USDC,2021-09-23,0
4132538967,USDC,2021-09-24,0
3005798209,USDC,2021-09-25,0
3719002400,USDC,2021-09-26,0
3153527155,USDC,2021-09-27,0
3234280358,USDC,2021-09-28,0
3096200242,USDC,2021-09-29,0
3038068264,USDC,2021-09-30,0
3489367696,USDC,2021-10-01,0
2517695174,USDC,2021-10-02,0
2262697516,USDC,2021-10-03,0
2886834627,USDC,2021-10-04,0
2723328431,USDC,2021-10-05,0
3358844472,USDC,2021-10-06,0
3128456280,USDC,2021-10-07,0
2716836270,USDC,2021-10-08,0
2005512526,USDC,2021-10-09,0
2553564243,USDC,2021-10-10,0
2971560705,USDC,2021-10-11,0
3375680364,USDC,2021-10-12,0
3067360744,USDC,2021-10-13,0
3161139708,USDC,2021-10-14,0
4289629016,USDC,2021-10-15,0
2886818679,USDC,2021-10-16,0
2647518203,USDC,2021-10-17,0
3349379834,USDC,2021-10-18,0
3317029545,USDC,2021-10-19,0
3641553954,USDC,2021-10-20,0
4933838154,USDC,2021-10-21,0
3886103505,USDC,2021-10-22,0
2934215247,USDC,2021-10-23,0
2877560293,USDC,2021-10-24,0
2881886893,USDC,2021-10-25,0
3626626200,USDC,2021-10-26,0
5829428897,USDC,2021-10-27,0
5988045784,USDC,2021-10-28,0
4731131108,USDC,2021-10-29,0
3902638718,USDC,2021-10-30,0
3903073032,USDC,2021-10-31,0
4358098743,USDC,2021-11-01,0
4521578460,USDC,2021-11-02,0
4700643650,USDC,2021-11-03,0
4626163402,USDC,2021-11-04,0
3901573705,USDC,2021-11-05,0
3805073877,USDC,2021-11-06,0
3580619669,USDC,2021-11-07,0
5334534827,USDC,2021-11-08,0
5510084775,USDC,2021-11-09,0
8390821902,USDC,2021-11-10,0
5770365511,USDC,2021-11-11,0
4901205330,USDC,2021-11-12,0
2806361295,USDC,2021-11-13,0
3318788371,USDC,2021-11-14,0
4118012760,USDC,2021-11-15,0
6486127186,USDC,2021-11-16,0
5185892264,USDC,2021-11-17,0
6254410701,USDC,2021-11-18,0
4866369149,USDC,2021-11-19,0
3596758987,USDC,2021-11-20,0
3314709429,USDC,2021-11-21,0
5353790196,USDC,2021-11-22,0
4805345753,USDC,2021-11-23,0
4771592674,USDC,2021-11-24,0
4514614915,USDC,2021-11-25,0
6592288363,USDC,2021-11-26,0
3824221682,USDC,2021-11-27,0
4387793390,USDC,2021-11-28,0
4339110918,USDC,2021-11-29,0
5698220779,USDC,2021-11-30,0
4989445952,USDC,2021-12-01,0
5089421584,USDC,2021-12-02,0
5879299772,USDC,2021-12-03,0
9498203241,USDC,2021-12-04,0
5815739519,USDC,2021-12-05,0
7085836821,USDC,2021-12-06,0
4621758475,USDC,2021-12-07,0
4169038670,USDC,2021-12-08,0
5294556413,USDC,2021-12-09,0
5667174420,USDC,2021-12-10,0
4131962866,USDC,2021-12-11,0
3253441868,USDC,2021-12-12,0
4967338939,USDC,2021-12-13,0
4929898732,USDC,2021-12-14,0
5885434505,USDC,2021-12-15,0
4261770587,USDC,2021-12-16,0
4989557925,USDC,2021-12-17,0
3839132525,USDC,2021-12-18,0
3413716404,USDC,2021-12-19,0
4314880732,USDC,2021-12-20,0
3742498924,USDC,2021-12-21,0
3384263782,USDC,2021-12-22,0
4090339477,USDC,2021-12-23,0
3426361439,USDC,2021-12-24,0
2505867410,USDC,2021-12-25,0
2674907883,USDC,2021-12-26,0
2793491169,USDC,2021-12-27,0
4171719361,USDC,2021-12-28,0
3506506629,USDC,2021-12-29,0
3137476099,USDC,2021-12-30,0
3283686715,USDC,2021-12-31,0
2655459065,USDC,2022-01-01,0
2491554185,USDC,2022-01-02,0
2979943098,USDC,2022-01-03,0
3450318436,USDC,2022-01-04,0
4834405737,USDC,2022-01-05,0
4569272674,USDC,2022-01-06,0
4710183601,USDC,2022-01-07,0
4278836552,USDC,2022-01-08,0
2921877299,USDC,2022-01-09,0
4659945891,USDC,2022-01-10,0
3645526457,USDC,2022-01-11,0
3486307844,USDC,2022-01-12,0
3601566982,USDC,2022-01-13,0
4005995393,USDC,2022-01-14,0
2837817560,USDC,2022-01-15,0
2296999988,USDC,2022-01-16,0
3025152126,USDC,2022-01-17,0
3223501722,USDC,2022-01-18,0
3239858099,USDC,2022-01-19,0
3125580294,USDC,2022-01-20,0
7940219543,USDC,2022-01-21,0
6945199430,USDC,2022-01-22,0
4572234577,USDC,2022-01-23,0
7468827146,USDC,2022-01-24,0
4146328235,USDC,2022-01-25,0
83252070566791,USDC,2022-01-26,0
5023632111,USDC,2022-01-27,0
4809047239,USDC,2022-01-28,0
77941755281506,USDC,2022-01-29,0
2333906963,USDC,2022-01-30,0
2977541960,USDC,2022-01-31,0
3093316095,USDC,2022-02-01,0
2735917325,USDC,2022-02-02,0
2639131315,USDC,2022-02-03,0
5446795900,USDC,2022-02-04,0
5767688766,USDC,2022-02-05,0
2185135025,USDC,2022-02-06,0
3534437072,USDC,2022-02-07,0
3736950599,USDC,2022-02-08,0
2902479207,USDC,2022-02-09,0
4195499895,USDC,2022-02-10,0
4014217487,USDC,2022-02-11,0
2817156195,USDC,2022-02-12,0
2123450728,USDC,2022-02-13,0
2963505590,USDC,2022-02-14,0
3303759191,USDC,2022-02-15,0
3231224663,USDC,2022-02-16,0
3964363431,USDC,2022-02-17,0
3506445548,USDC,2022-02-18,0
2094832701,USDC,2022-02-19,0
2869319070,USDC,2022-02-20,0
5035066514,USDC,2022-02-21,0
4311028906,USDC,2022-02-22,0
4088593001,USDC,2022-02-23,0
9044960990,USDC,2022-02-24,0
5563465156,USDC,2022-02-25,0
3262045031,USDC,2022-02-26,0
4352100239,USDC,2022-02-27,0
5502186592,USDC,2022-02-28,0
5617261430,USDC,2022-03-01,0
5351706956,USDC,2022-03-02,0
3923999317,USDC,2022-03-03,0
4810312635,USDC,2022-03-04,0
2645372913,USDC,2022-03-05,0
3162813903,USDC,2022-03-06,0
4227523780,USDC,2022-03-07,0
4167069281,USDC,2022-03-08,0
4206640635,USDC,2022-03-09,0
3932910648,USDC,2022-03-10,0
3885937976,USDC,2022-03-11,0
2442312633,USDC,2022-03-12,0
2802399958,USDC,2022-03-13,0
3579010932,USDC,2022-03-14,0
3439991060,USDC,2022-03-15,0
5396067900,USDC,2022-03-16,0
3742857761,USDC,2022-03-17,0
4336717258,USDC,2022-03-18,0
2958600262,USDC,2022-03-19,0
2943598190,USDC,2022-03-20,0
3371335656,USDC,2022-03-21,0
4026123791,USDC,2022-03-22,0
3777569857,USDC,2022-03-23,0
4794381206,USDC,2022-03-24,0
3995768300,USDC,2022-03-25,0
2351508897,USDC,2022-03-26,0
3193250085,USDC,2022-03-27,0
4736107595,USDC,2022-03-28,0
4605087735,USDC,2022-03-29,0
4294916739,USDC,2022-03-30,0
4965559497,USDC,2022-03-31,0
4910693133,USDC,2022-04-01,0
4174919496,USDC,2022-04-02,0
3383196459,USDC,2022-04-03,0
4217884092,USDC,2022-04-04,0
3993328112,USDC,2022-04-05,0
5849605363,USDC,2022-04-06,0
3809231231,USDC,2022-04-07,0
3965817036,USDC,2022-04-08,0
2269317026,USDC,2022-04-09,0
2315716300,USDC,2022-04-10,0
5102389285,USDC,2022-04-11,0
4605505010,USDC,2022-04-12,0
3725782044,USDC,2022-04-13,0
3957318706,USDC,2022-04-14,0
3220618832,USDC,2022-04-15,0
2152278186,USDC,2022-04-16,0
2678573075,USDC,2022-04-17,0
4013104508,USDC,2022-04-18,0
3629844066,USDC,2022-04-19,0
4170091755,USDC,2022-04-20,0
4474827385,USDC,2022-04-21,0
3882678798,USDC,2022-04-22,0
2324060694,USDC,2022-04-23,0
2649077080,USDC,2022-04-24,0
4720363070,USDC,2022-04-25,0
4221564998,USDC,2022-04-26,0
3849488651,USDC,2022-04-27,0
4611631886,USDC,2022-04-28,0
4076411418,USDC,2022-04-29,0
3824993132,USDC,2022-04-30,0
3757508036,USDC,2022-05-01,0
3902762410,USDC,2022-05-02,0
3691702287,USDC,2022-05-03,0
4446134900,USDC,2022-05-04,0
5202645491,USDC,2022-05-05,0
5376284197,USDC,2022-05-06,0
3623126811,USDC,2022-05-07,0
5432001418,USDC,2022-05-08,0
8493986111,USDC,2022-05-09,0
8611992228,USDC,2022-05-10,0
15143285239,USDC,2022-05-11,0
18612052637,USDC,2022-05-12,0
8025797259,USDC,2022-05-13,0
5734214071,USDC,2022-05-14,0
4610661832,USDC,2022-05-15,0
6650512579,USDC,2022-05-16,0
5271575140,USDC,2022-05-17,0
5791540700,USDC,2022-05-18,0
6580258237,USDC,2022-05-19,0
5519038708,USDC,2022-05-20,0
3085866979,USDC,2022-05-21,0
3493584223,USDC,2022-05-22,0
5594245864,USDC,2022-05-23,0
4616931095,USDC,2022-05-24,0
4580073336,USDC,2022-05-25,0
6850921932,USDC,2022-05-26,0
6832701659,USDC,2022-05-27,0
4367920911,USDC,2022-05-28,0
3972282488,USDC,2022-05-29,0
6484139842,USDC,2022-05-30,0
5896228360,USDC,2022-05-31,0
6158677984,USDC,2022-06-01,0
4994899697,USDC,2022-06-02,0
4266590882,USDC,2022-06-03,0
3190396150,USDC,2022-06-04,0
3227635578,USDC,2022-06-05,0
4623471415,USDC,2022-06-06,0
5926284249,USDC,2022-06-07,0
4466105669,USDC,2022-06-08,0
3391661643,USDC,2022-06-09,0
4483108536,USDC,2022-06-10,0
4801662884,USDC,2022-06-11,0
6008997676,USDC,2022-06-12,0
13815639937,USDC,2022-06-13,0
9261666900,USDC,2022-06-14,0
10865090032,USDC,2022-06-15,0
6216714654,USDC,2022-06-16,0
5283451774,USDC,2022-06-17,0
7168140282,USDC,2022-06-18,0
6073489273,USDC,2022-06-19,0
5394231917,USDC,2022-06-20,0
4898540814,USDC,2022-06-21,0
4567777097,USDC,2022-06-22,0
4598601365,USDC,2022-06-23,0
5032854948,USDC,2022-06-24,0
3411506544,USDC,2022-06-25,0
3243270528,USDC,2022-06-26,0
3977297459,USDC,2022-06-27,0
4237935225,USDC,2022-06-28,0
5094612628,USDC,2022-06-29,0
5219514116,USDC,2022-06-30,0
5311122206,USDC,2022-07-01,0
3973778503,USDC,2022-07-02,0
3614447154,USDC,2022-07-03,0
5032411793,USDC,2022-07-04,0
6243487902,USDC,2022-07-05,0
5406302050,USDC,2022-07-06,0
5521739581,USDC,2022-07-07,0
6142274118,USDC,2022-07-08,0
4905270940,USDC,2022-07-09,0
4439375698,USDC,2022-07-10,0
4843512117,USDC,2022-07-11,0
4780296209,USDC,2022-07-12,0
5445116047,USDC,2022-07-13,0
5345559224,USDC,2022-07-14,0
5646216485,USDC,2022-07-15,0
5382938984,USDC,2022-07-16,0
5540927850,USDC,2022-07-17,0
8456901936,USDC,2022-07-18,0
9504899153,USDC,2022-07-19,0
8806753436,USDC,2022-07-20,0
7372587537,USDC,2022-07-21,0
6285903773,USDC,2022-07-22,0
5287167945,USDC,2022-07-23,0
4866184511,USDC,2022-07-24,0
6431520471,USDC,2022-07-25,0
6871887569,USDC,2022-07-26,0
8262809031,USDC,2022-07-27,0
9419521160,USDC,2022-07-28,0
8773001546,USDC,2022-07-29,0
6342886733,USDC,2022-07-30,0
7124030237,USDC,2022-07-31,0
8090652736,USDC,2022-08-01,0
8333966555,USDC,2022-08-02,0
7123782220,USDC,2022-08-03,0
6265705595,USDC,2022-08-04,0
6033672422,USDC,2022-08-05,0
4013049170,USDC,2022-08-06,0
3504912367,USDC,2022-08-07,0
6960679226,USDC,2022-08-08,0
6736005317,USDC,2022-08-09,0
7908008277,USDC,2022-08-10,0
8324806426,USDC,2022-08-11,0
6575377525,USDC,2022-08-12,0
5445129024,USDC,2022-08-13,0
4448890165,USDC,2022-08-14,0
7302904711,USDC,2022-08-15,0
6162980451,USDC,2022-08-16,0
6429626031,USDC,2022-08-17,0
5259309739,USDC,2022-08-18,0
7104084896,USDC,2022-08-19,0
7104084896,USDC,2022-08-20,0
5446317941,USDC,2022-08-21,0
5446317941,USDC,2022-08-22,0
5446317941,USDC,2022-08-23,0
7342467396,USDC,2022-08-24,0
7247298408,USDC,2022-08-25,0
9023777773,USDC,2022-08-26,0
12367955268,USDC,2022-08-27,0
6479740107,USDC,2022-08-28,0
8146241733,USDC,2022-08-29,0
6564730413,USDC,2022-08-30,0
5586800452,USDC,2022-08-31,0
5070758690,USDC,2022-09-01,0
4800544392,USDC,2022-09-02,0
5057166378,USDC,2022-09-03,0
6332291606,USDC,2022-09-04,0
6182567826,USDC,2022-09-05,0
7323352432,USDC,2022-09-06,0
5925798240,USDC,2022-09-07,0
5599051311,USDC,2022-09-08,0
7486756055,USDC,2022-09-09,0
6034410916,USDC,2022-09-10,0
5285353049,USDC,2022-09-11,0
6603561164,USDC,2022-09-12,0
7447771857,USDC,2022-09-13,0
5785823308,USDC,2022-09-14,0
7140693834,USDC,2022-09-15,0
5765020468,USDC,2022-09-16,0
3630797018,USDC,2022-09-17,0
4028540366,USDC,2022-09-18,0
5448220572,USDC,2022-09-19,0
4922676526,USDC,2022-09-20,0
5956755763,USDC,2022-09-21,0
5233558179,USDC,2022-09-22,0
5282910708,USDC,2022-09-23,0
3875334932,USDC,2022-09-24,0
3878358168,USDC,2022-09-25,0
3999499289,USDC,2022-09-26,0
4795683665,USDC,2022-09-27,0
4650658918,USDC,2022-09-28,0
4102135594,USDC,2022-09-29,0
4870470845,USDC,2022-09-30,0
3108134491,USDC,2022-10-01,0
