country_iso3,country_name,year,gdp_per_capita_usd,inflation_cpi_annual_pct,financial_account_baseline,remittances_received_pct_gdp,baseline_year,is_forward_filled
CHE,Switzerland,2024,103998.186685604,1.06234041976595,98.412309687795,0.388206889473597,2024,False
CHE,Switzerland,2025,103998.186685604,1.06234041976595,98.412309687795,0.388206889473597,2024,True
CHL,Chile,2020,13114.815470545,3.04549084804326,85.0691778196127,0.0260576739589634,2024,False
CHL,Chile,2021,16206.8325493421,4.52456838259144,85.0691778196127,0.0210845500963785,2024,False
CHL,Chile,2022,15405.6165774073,11.643866711056,85.0691778196127,0.0282751450622328,2024,False
CHL,Chile,2023,17067.0364799154,7.58168251407962,85.0691778196127,0.0289306042743538,2024,False
CHL,Chile,2024,16709.8893972307,4.29763891572524,85.0691778196127,0.0303210305442313,2024,False
CHL,Chile,2025,16709.8893972307,4.29763891572524,85.0691778196127,0.0303210305442313,2024,True
CHN,China,2020,10627.4637989619,2.41942189457782,89.3830319754266,0.125871762145022,2024,False
CHN,China,2021,12887.4357242941,0.981015135544882,89.3830319754266,0.123504401314794,2024,False
CHN,China,2022,12970.6056414327,1.97357555739051,89.3830319754266,0.142457651070649,2024,False
CHN,China,2023,12951.1782397043,0.234836828893051,89.3830319754266,0.161377801607252,2024,False
CHN,China,2024,13303.1481543868,0.218128938439177,89.3830319754266,0.16757857471,2024,False
CHN,China,2025,13303.1481543868,0.218128938439177,89.3830319754266,0.16757857471,2024,True
CIV,Cote d'Ivoire,2020,2179.72934832935,2.41252617189053,57.5676269730853,0.522225685301873,2024,False
CIV,Cote d'Ivoire,2021,2455.98127641148,4.15919657911798,57.5676269730853,0.604706878049211,2024,False
CIV,Cote d'Ivoire,2022,2333.37128301259,5.23352856100843,57.5676269730853,1.46910313622564,2024,False
CIV,Cote d'Ivoire,2023,2591.9659048119,4.36972254867474,57.5676269730853,1.62303459294911,2024,False
CIV,Cote d'Ivoire,2024,2727.8935220697,3.45053028131019,57.5676269730853,2.03272330773983,2024,False
CIV,Cote d'Ivoire,2025,2727.8935220697,3.45053028131019,57.5676269730853,2.03272330773983,2024,True
CMR,Cameroon,2020,1555.60370660749,2.43760882182236,60.8737908565624,0.819403311730562,2024,False
CMR,Cameroon,2021,1672.32657340872,2.27185762503637,60.8737908565624,0.955517885808094,2024,False
