asset,time,TxTfrCnt
usdt_trx,2025-09-23T00:00:00.000000000Z,2489296
usdt_trx,2025-09-24T00:00:00.000000000Z,2404378
usdt_trx,2025-09-25T00:00:00.000000000Z,2549789
usdt_trx,2025-09-26T00:00:00.000000000Z,2466166
usdt_trx,2025-09-27T00:00:00.000000000Z,2038371
usdt_trx,2025-09-28T00:00:00.000000000Z,1969405
usdt_trx,2025-09-29T00:00:00.000000000Z,2479875
usdt_trx,2025-09-30T00:00:00.000000000Z,2691629
usdt_trx,2025-10-01T00:00:00.000000000Z,2663557
usdt_trx,2025-10-02T00:00:00.000000000Z,2535796
usdt_trx,2025-10-03T00:00:00.000000000Z,2475318
usdt_trx,2025-10-04T00:00:00.000000000Z,2067822
usdt_trx,2025-10-05T00:00:00.000000000Z,2014469
usdt_trx,2025-10-06T00:00:00.000000000Z,2440792
usdt_trx,2025-10-07T00:00:00.000000000Z,2525863
usdt_trx,2025-10-08T00:00:00.000000000Z,2483349
usdt_trx,2025-10-09T00:00:00.000000000Z,2565785
usdt_trx,2025-10-10T00:00:00.000000000Z,2760019
usdt_trx,2025-10-11T00:00:00.000000000Z,2337459
usdt_trx,2025-10-12T00:00:00.000000000Z,2092805
usdt_trx,2025-10-13T00:00:00.000000000Z,2539249
usdt_trx,2025-10-14T00:00:00.000000000Z,2688668
usdt_trx,2025-10-15T00:00:00.000000000Z,2774051
usdt_trx,2025-10-16T00:00:00.000000000Z,2669990
usdt_trx,2025-10-17T00:00:00.000000000Z,2684771
usdt_trx,2025-10-18T00:00:00.000000000Z,2177483
usdt_trx,2025-10-19T00:00:00.000000000Z,2057322
usdt_trx,2025-10-20T00:00:00.000000000Z,2565173
usdt_trx,2025-10-21T00:00:00.000000000Z,2646220
usdt_trx,2025-10-22T00:00:00.000000000Z,2569840
usdt_trx,2025-10-23T00:00:00.000000000Z,2442399
usdt_trx,2025-10-24T00:00:00.000000000Z,2453666
usdt_trx,2025-10-25T00:00:00.000000000Z,2108557
usdt_trx,2025-10-26T00:00:00.000000000Z,2006232
usdt_trx,2025-10-27T00:00:00.000000000Z,2579490
usdt_trx,2025-10-28T00:00:00.000000000Z,2594338
usdt_trx,2025-10-29T00:00:00.000000000Z,2566608
usdt_trx,2025-10-30T00:00:00.000000000Z,2587228
usdt_trx,2025-10-31T00:00:00.000000000Z,2633614
usdt_trx,2025-11-01T00:00:00.000000000Z,2298564
usdt_trx,2025-11-02T00:00:00.000000000Z,2112829
usdt_trx,2025-11-03T00:00:00.000000000Z,2697683
usdt_trx,2025-11-04T00:00:00.000000000Z,2753318
usdt_trx,2025-11-05T00:00:00.000000000Z,2691787
usdt_trx,2025-11-06T00:00:00.000000000Z,2573476
usdt_trx,2025-11-07T00:00:00.000000000Z,2584403
usdt_trx,2025-11-08T00:00:00.000000000Z,2188653
usdt_trx,2025-11-09T00:00:00.000000000Z,2079755
usdt_trx,2025-11-10T00:00:00.000000000Z,2692033
usdt_trx,2025-11-11T00:00:00.000000000Z,2690820
usdt_trx,2025-11-12T00:00:00.000000000Z,2613078
usdt_trx,2025-11-13T00:00:00.000000000Z,2629988
usdt_trx,2025-11-14T00:00:00.000000000Z,2700083
usdt_trx,2025-11-15T00:00:00.000000000Z,2307893
usdt_trx,2025-11-16T00:00:00.000000000Z,2206224
usdt_trx,2025-11-17T00:00:00.000000000Z,2679711
usdt_trx,2025-11-18T00:00:00.000000000Z,2535329
usdt_trx,2025-11-19T00:00:00.000000000Z,2552179
usdt_trx,2025-11-20T00:00:00.000000000Z,2595306
usdt_trx,2025-11-21T00:00:00.000000000Z,2649236
usdt_trx,2025-11-22T00:00:00.000000000Z,2154099
usdt_trx,2025-11-23T00:00:00.000000000Z,2045106
usdt_trx,2025-11-24T00:00:00.000000000Z,2513118
usdt_trx,2025-11-25T00:00:00.000000000Z,2606314
usdt_trx,2025-11-26T00:00:00.000000000Z,2518841
usdt_trx,2025-11-27T00:00:00.000000000Z,2525367
usdt_trx,2025-11-28T00:00:00.000000000Z,2574568
usdt_trx,2025-11-29T00:00:00.000000000Z,2222617
usdt_trx,2025-11-30T00:00:00.000000000Z,2198086
usdt_trx,2025-12-01T00:00:00.000000000Z,2890665
usdt_trx,2025-12-02T00:00:00.000000000Z,2776908
usdt_trx,2025-12-03T00:00:00.000000000Z,2712267
usdt_trx,2025-12-04T00:00:00.000000000Z,2625660
usdt_trx,2025-12-05T00:00:00.000000000Z,2709680
usdt_trx,2025-12-06T00:00:00.000000000Z,2272965
usdt_trx,2025-12-07T00:00:00.000000000Z,2109424
usdt_trx,2025-12-08T00:00:00.000000000Z,2661189
usdt_trx,2025-12-09T00:00:00.000000000Z,2678401
usdt_trx,2025-12-10T00:00:00.000000000Z,2649266
usdt_trx,2025-12-11T00:00:00.000000000Z,2592924
usdt_trx,2025-12-12T00:00:00.000000000Z,2580901
usdt_trx,2025-12-13T00:00:00.000000000Z,2223269
usdt_trx,2025-12-14T00:00:00.000000000Z,2137484
usdt_trx,2025-12-15T00:00:00.000000000Z,2876568
usdt_trx,2025-12-16T00:00:00.000000000Z,2782589
usdt_trx,2025-12-17T00:00:00.000000000Z,2683171
usdt_trx,2025-12-18T00:00:00.000000000Z,2579724
usdt_trx,2025-12-19T00:00:00.000000000Z,2561917
usdt_trx,2025-12-20T00:00:00.000000000Z,2273620
usdt_trx,2025-12-21T00:00:00.000000000Z,2066785
usdt_trx,2025-12-22T00:00:00.000000000Z,2618375
usdt_trx,2025-12-23T00:00:00.000000000Z,2570869
usdt_trx,2025-12-24T00:00:00.000000000Z,2411724
usdt_trx,2025-12-25T00:00:00.000000000Z,2184702
usdt_trx,2025-12-26T00:00:00.000000000Z,2448799
usdt_trx,2025-12-27T00:00:00.000000000Z,2160907
usdt_trx,2025-12-28T00:00:00.000000000Z,2051448
usdt_trx,2025-12-29T00:00:00.000000000Z,2680297
usdt_trx,2025-12-30T00:00:00.000000000Z,2674699
usdt_trx,2025-12-31T00:00:00.000000000Z,2529600
usdt_trx,2025-06-15T00:00:00.000000000Z,2005417
usdt_trx,2025-06-16T00:00:00.000000000Z,2465550
usdt_trx,2025-06-17T00:00:00.000000000Z,2423359
usdt_trx,2025-06-18T00:00:00.000000000Z,2450993
usdt_trx,2025-06-19T00:00:00.000000000Z,2231762
usdt_trx,2025-06-20T00:00:00.000000000Z,2278625
usdt_trx,2025-06-21T00:00:00.000000000Z,2005904
usdt_trx,2025-06-22T00:00:00.000000000Z,1933141
usdt_trx,2025-06-23T00:00:00.000000000Z,2359909
usdt_trx,2025-06-24T00:00:00.000000000Z,2316863
usdt_trx,2025-06-25T00:00:00.000000000Z,2258383
usdt_trx,2025-06-26T00:00:00.000000000Z,2235407
usdt_trx,2025-06-27T00:00:00.000000000Z,2190710
usdt_trx,2025-06-28T00:00:00.000000000Z,1887347
usdt_trx,2025-06-29T00:00:00.000000000Z,1812054
usdt_trx,2025-06-30T00:00:00.000000000Z,2420708
usdt_trx,2025-07-01T00:00:00.000000000Z,2491319
usdt_trx,2025-07-02T00:00:00.000000000Z,2402761
usdt_trx,2025-07-03T00:00:00.000000000Z,2324783
usdt_trx,2025-07-04T00:00:00.000000000Z,2257547
usdt_trx,2025-07-05T00:00:00.000000000Z,1931575
usdt_trx,2025-07-06T00:00:00.000000000Z,1829086
usdt_trx,2025-07-07T00:00:00.000000000Z,2406164
usdt_trx,2025-07-08T00:00:00.000000000Z,2315952
usdt_trx,2025-07-09T00:00:00.000000000Z,2358436
usdt_trx,2025-07-10T00:00:00.000000000Z,2420058
usdt_trx,2025-07-11T00:00:00.000000000Z,2353213
usdt_trx,2025-07-12T00:00:00.000000000Z,1967513
usdt_trx,2025-07-13T00:00:00.000000000Z,1857552
usdt_trx,2025-07-14T00:00:00.000000000Z,2371744
usdt_trx,2025-07-15T00:00:00.000000000Z,2487296
usdt_trx,2025-07-16T00:00:00.000000000Z,2440976
usdt_trx,2025-07-17T00:00:00.000000000Z,2362535
usdt_trx,2025-07-18T00:00:00.000000000Z,2344689
usdt_trx,2025-07-19T00:00:00.000000000Z,1928748
usdt_trx,2025-07-20T00:00:00.000000000Z,1884912
usdt_trx,2025-07-21T00:00:00.000000000Z,2338158
usdt_trx,2025-07-22T00:00:00.000000000Z,2322801
usdt_trx,2025-07-23T00:00:00.000000000Z,2303397
usdt_trx,2025-07-24T00:00:00.000000000Z,2265760
usdt_trx,2025-07-25T00:00:00.000000000Z,2264367
usdt_trx,2025-07-26T00:00:00.000000000Z,1915556
usdt_trx,2025-07-27T00:00:00.000000000Z,1835535
usdt_trx,2025-07-28T00:00:00.000000000Z,2270595
usdt_trx,2025-07-29T00:00:00.000000000Z,2269315
usdt_trx,2025-07-30T00:00:00.000000000Z,2301077
usdt_trx,2025-07-31T00:00:00.000000000Z,2373908
usdt_trx,2025-08-01T00:00:00.000000000Z,2467516
usdt_trx,2025-08-02T00:00:00.000000000Z,2030502
usdt_trx,2025-08-03T00:00:00.000000000Z,1883201
usdt_trx,2025-08-04T00:00:00.000000000Z,2345563
usdt_trx,2025-08-05T00:00:00.000000000Z,2393936
usdt_trx,2025-08-06T00:00:00.000000000Z,2317103
usdt_trx,2025-08-07T00:00:00.000000000Z,2295407
usdt_trx,2025-08-08T00:00:00.000000000Z,2324618
usdt_trx,2025-08-09T00:00:00.000000000Z,1989128
usdt_trx,2025-08-10T00:00:00.000000000Z,1919847
usdt_trx,2025-08-11T00:00:00.000000000Z,2439404
usdt_trx,2025-08-12T00:00:00.000000000Z,2377124
usdt_trx,2025-08-13T00:00:00.000000000Z,2322139
usdt_trx,2025-08-14T00:00:00.000000000Z,2418419
usdt_trx,2025-08-15T00:00:00.000000000Z,2432655
usdt_trx,2025-08-16T00:00:00.000000000Z,2043322
usdt_trx,2025-08-17T00:00:00.000000000Z,1908184
usdt_trx,2025-08-18T00:00:00.000000000Z,2390081
usdt_trx,2025-08-19T00:00:00.000000000Z,2387433
usdt_trx,2025-08-20T00:00:00.000000000Z,2423384
usdt_trx,2025-08-21T00:00:00.000000000Z,2256213
usdt_trx,2025-08-22T00:00:00.000000000Z,2317167
usdt_trx,2025-08-23T00:00:00.000000000Z,1982125
usdt_trx,2025-08-24T00:00:00.000000000Z,1887629
usdt_trx,2025-08-25T00:00:00.000000000Z,2407484
usdt_trx,2025-08-26T00:00:00.000000000Z,2368667
usdt_trx,2025-08-27T00:00:00.000000000Z,2300347
usdt_trx,2025-08-28T00:00:00.000000000Z,2306285
usdt_trx,2025-08-29T00:00:00.000000000Z,2360104
usdt_trx,2025-08-30T00:00:00.000000000Z,2002922
usdt_trx,2025-08-31T00:00:00.000000000Z,1985815
usdt_trx,2025-09-01T00:00:00.000000000Z,2543764
usdt_trx,2025-09-02T00:00:00.000000000Z,2516761
usdt_trx,2025-09-03T00:00:00.000000000Z,2413247
usdt_trx,2025-09-04T00:00:00.000000000Z,2405748
usdt_trx,2025-09-05T00:00:00.000000000Z,2456904
usdt_trx,2025-09-06T00:00:00.000000000Z,2015552
usdt_trx,2025-09-07T00:00:00.000000000Z,1922104
usdt_trx,2025-09-08T00:00:00.000000000Z,2508900
usdt_trx,2025-09-09T00:00:00.000000000Z,2551481
usdt_trx,2025-09-10T00:00:00.000000000Z,2488064
usdt_trx,2025-09-11T00:00:00.000000000Z,2411978
usdt_trx,2025-09-12T00:00:00.000000000Z,2473727
usdt_trx,2025-09-13T00:00:00.000000000Z,2148971
usdt_trx,2025-09-14T00:00:00.000000000Z,2066913
usdt_trx,2025-09-15T00:00:00.000000000Z,2662973
usdt_trx,2025-09-16T00:00:00.000000000Z,2610185
usdt_trx,2025-09-17T00:00:00.000000000Z,2552375
usdt_trx,2025-09-18T00:00:00.000000000Z,2466003
usdt_trx,2025-09-19T00:00:00.000000000Z,2440735
usdt_trx,2025-09-20T00:00:00.000000000Z,2112805
usdt_trx,2025-09-21T00:00:00.000000000Z,1984463
usdt_trx,2025-09-22T00:00:00.000000000Z,2550049
usdt_trx,2025-03-07T00:00:00.000000000Z,2294439
usdt_trx,2025-03-08T00:00:00.000000000Z,1909755
usdt_trx,2025-03-09T00:00:00.000000000Z,1834817
usdt_trx,2025-03-10T00:00:00.000000000Z,2402100
usdt_trx,2025-03-11T00:00:00.000000000Z,2339276
usdt_trx,2025-03-12T00:00:00.000000000Z,2199529
usdt_trx,2025-03-13T00:00:00.000000000Z,2176062
usdt_trx,2025-03-14T00:00:00.000000000Z,2172349
usdt_trx,2025-03-15T00:00:00.000000000Z,1912415
usdt_trx,2025-03-16T00:00:00.000000000Z,1839429
usdt_trx,2025-03-17T00:00:00.000000000Z,2283223
usdt_trx,2025-03-18T00:00:00.000000000Z,2298329
usdt_trx,2025-03-19T00:00:00.000000000Z,2223452
usdt_trx,2025-03-20T00:00:00.000000000Z,2230280
usdt_trx,2025-03-21T00:00:00.000000000Z,2199549
usdt_trx,2025-03-22T00:00:00.000000000Z,1849814
usdt_trx,2025-03-23T00:00:00.000000000Z,1758376
usdt_trx,2025-03-24T00:00:00.000000000Z,2240698
usdt_trx,2025-03-25T00:00:00.000000000Z,2258299
usdt_trx,2025-03-26T00:00:00.000000000Z,2218505
usdt_trx,2025-03-27T00:00:00.000000000Z,2266900
usdt_trx,2025-03-28T00:00:00.000000000Z,2265134
usdt_trx,2025-03-29T00:00:00.000000000Z,1932162
usdt_trx,2025-03-30T00:00:00.000000000Z,1781981
usdt_trx,2025-03-31T00:00:00.000000000Z,2297894
usdt_trx,2025-04-01T00:00:00.000000000Z,2358273
usdt_trx,2025-04-02T00:00:00.000000000Z,2321422
usdt_trx,2025-04-03T00:00:00.000000000Z,2316275
usdt_trx,2025-04-04T00:00:00.000000000Z,2200341
usdt_trx,2025-04-05T00:00:00.000000000Z,1916860
usdt_trx,2025-04-06T00:00:00.000000000Z,1923777
usdt_trx,2025-04-07T00:00:00.000000000Z,2562386
usdt_trx,2025-04-08T00:00:00.000000000Z,2382499
usdt_trx,2025-04-09T00:00:00.000000000Z,2424745
usdt_trx,2025-04-10T00:00:00.000000000Z,2397661
usdt_trx,2025-04-11T00:00:00.000000000Z,2322821
usdt_trx,2025-04-12T00:00:00.000000000Z,1921350
usdt_trx,2025-04-13T00:00:00.000000000Z,1826248
usdt_trx,2025-04-14T00:00:00.000000000Z,2281584
usdt_trx,2025-04-15T00:00:00.000000000Z,2435782
usdt_trx,2025-04-16T00:00:00.000000000Z,2396505
usdt_trx,2025-04-17T00:00:00.000000000Z,2257334
usdt_trx,2025-04-18T00:00:00.000000000Z,2088982
usdt_trx,2025-04-19T00:00:00.000000000Z,1866824
usdt_trx,2025-04-20T00:00:00.000000000Z,1809959
usdt_trx,2025-04-21T00:00:00.000000000Z,2232576
usdt_trx,2025-04-22T00:00:00.000000000Z,2263293
usdt_trx,2025-04-23T00:00:00.000000000Z,2189748
usdt_trx,2025-04-24T00:00:00.000000000Z,2103374
usdt_trx,2025-04-25T00:00:00.000000000Z,2157856
usdt_trx,2025-04-26T00:00:00.000000000Z,1859989
usdt_trx,2025-04-27T00:00:00.000000000Z,1800269
usdt_trx,2025-04-28T00:00:00.000000000Z,2236345
usdt_trx,2025-04-29T00:00:00.000000000Z,2241191
usdt_trx,2025-04-30T00:00:00.000000000Z,2370432
usdt_trx,2025-05-01T00:00:00.000000000Z,2160318
usdt_trx,2025-05-02T00:00:00.000000000Z,2171836
usdt_trx,2025-05-03T00:00:00.000000000Z,1917139
usdt_trx,2025-05-04T00:00:00.000000000Z,1838507
usdt_trx,2025-05-05T00:00:00.000000000Z,2317085
usdt_trx,2025-05-06T00:00:00.000000000Z,2369066
usdt_trx,2025-05-07T00:00:00.000000000Z,2352208
usdt_trx,2025-05-08T00:00:00.000000000Z,2389597
usdt_trx,2025-05-09T00:00:00.000000000Z,2310891
usdt_trx,2025-05-10T00:00:00.000000000Z,2027407
usdt_trx,2025-05-11T00:00:00.000000000Z,1930556
usdt_trx,2025-05-12T00:00:00.000000000Z,2445790
usdt_trx,2025-05-13T00:00:00.000000000Z,1433315
usdt_trx,2025-05-14T00:00:00.000000000Z,2443923
usdt_trx,2025-05-15T00:00:00.000000000Z,2543709
usdt_trx,2025-05-16T00:00:00.000000000Z,2375472
usdt_trx,2025-05-17T00:00:00.000000000Z,2027453
usdt_trx,2025-05-18T00:00:00.000000000Z,1947850
usdt_trx,2025-05-19T00:00:00.000000000Z,2375218
usdt_trx,2025-05-20T00:00:00.000000000Z,2433528
usdt_trx,2025-05-21T00:00:00.000000000Z,2386236
usdt_trx,2025-05-22T00:00:00.000000000Z,2371643
usdt_trx,2025-05-23T00:00:00.000000000Z,2379464
usdt_trx,2025-05-24T00:00:00.000000000Z,1988997
usdt_trx,2025-05-25T00:00:00.000000000Z,1958632
usdt_trx,2025-05-26T00:00:00.000000000Z,2382918
usdt_trx,2025-05-27T00:00:00.000000000Z,2386490
usdt_trx,2025-05-28T00:00:00.000000000Z,2360117
usdt_trx,2025-05-29T00:00:00.000000000Z,2364522
usdt_trx,2025-05-30T00:00:00.000000000Z,2396458
usdt_trx,2025-05-31T00:00:00.000000000Z,2076265
usdt_trx,2025-06-01T00:00:00.000000000Z,1978160
usdt_trx,2025-06-02T00:00:00.000000000Z,2387321
usdt_trx,2025-06-03T00:00:00.000000000Z,2378504
usdt_trx,2025-06-04T00:00:00.000000000Z,2375229
usdt_trx,2025-06-05T00:00:00.000000000Z,2417336
usdt_trx,2025-06-06T00:00:00.000000000Z,2266399
usdt_trx,2025-06-07T00:00:00.000000000Z,1926486
usdt_trx,2025-06-08T00:00:00.000000000Z,1860412
usdt_trx,2025-06-09T00:00:00.000000000Z,2354763
usdt_trx,2025-06-10T00:00:00.000000000Z,2497054
usdt_trx,2025-06-11T00:00:00.000000000Z,2405718
usdt_trx,2025-06-12T00:00:00.000000000Z,2346647
usdt_trx,2025-06-13T00:00:00.000000000Z,2340297
usdt_trx,2025-06-14T00:00:00.000000000Z,1987078
usdt_trx,2024-11-27T00:00:00.000000000Z,2340004
usdt_trx,2024-11-28T00:00:00.000000000Z,2294826
usdt_trx,2024-11-29T00:00:00.000000000Z,2466305
usdt_trx,2024-11-30T00:00:00.000000000Z,2173196
usdt_trx,2024-12-01T00:00:00.000000000Z,2053805
usdt_trx,2024-12-02T00:00:00.000000000Z,2655106
usdt_trx,2024-12-03T00:00:00.000000000Z,2645457
usdt_trx,2024-12-04T00:00:00.000000000Z,2415281
usdt_trx,2024-12-05T00:00:00.000000000Z,2439939
usdt_trx,2024-12-06T00:00:00.000000000Z,2329492
usdt_trx,2024-12-07T00:00:00.000000000Z,1902174
usdt_trx,2024-12-08T00:00:00.000000000Z,1790100
usdt_trx,2024-12-09T00:00:00.000000000Z,2380499
usdt_trx,2024-12-10T00:00:00.000000000Z,2439135
usdt_trx,2024-12-11T00:00:00.000000000Z,2247950
usdt_trx,2024-12-12T00:00:00.000000000Z,2205077
usdt_trx,2024-12-13T00:00:00.000000000Z,2148182
usdt_trx,2024-12-14T00:00:00.000000000Z,1830776
usdt_trx,2024-12-15T00:00:00.000000000Z,1803161
usdt_trx,2024-12-16T00:00:00.000000000Z,2346063
usdt_trx,2024-12-17T00:00:00.000000000Z,2261357
usdt_trx,2024-12-18T00:00:00.000000000Z,2245646
usdt_trx,2024-12-19T00:00:00.000000000Z,2292966
usdt_trx,2024-12-20T00:00:00.000000000Z,2337567
usdt_trx,2024-12-21T00:00:00.000000000Z,1891170
usdt_trx,2024-12-22T00:00:00.000000000Z,1748105
usdt_trx,2024-12-23T00:00:00.000000000Z,2145115
usdt_trx,2024-12-24T00:00:00.000000000Z,2044848
usdt_trx,2024-12-25T00:00:00.000000000Z,1862521
usdt_trx,2024-12-26T00:00:00.000000000Z,1964554
usdt_trx,2024-12-27T00:00:00.000000000Z,2012853
usdt_trx,2024-12-28T00:00:00.000000000Z,1725495
usdt_trx,2024-12-29T00:00:00.000000000Z,1637369
usdt_trx,2024-12-30T00:00:00.000000000Z,2061781
usdt_trx,2024-12-31T00:00:00.000000000Z,1888033
usdt_trx,2025-01-01T00:00:00.000000000Z,1587935
usdt_trx,2025-01-02T00:00:00.000000000Z,1948670
usdt_trx,2025-01-03T00:00:00.000000000Z,1991205
usdt_trx,2025-01-04T00:00:00.000000000Z,1741115
usdt_trx,2025-01-05T00:00:00.000000000Z,1682064
usdt_trx,2025-01-06T00:00:00.000000000Z,2148900
usdt_trx,2025-01-07T00:00:00.000000000Z,2104112
usdt_trx,2025-01-08T00:00:00.000000000Z,2105681
usdt_trx,2025-01-09T00:00:00.000000000Z,2070048
usdt_trx,2025-01-10T00:00:00.000000000Z,2121050
usdt_trx,2025-01-11T00:00:00.000000000Z,1741043
usdt_trx,2025-01-12T00:00:00.000000000Z,1650351
usdt_trx,2025-01-13T00:00:00.000000000Z,2176442
usdt_trx,2025-01-14T00:00:00.000000000Z,2069786
usdt_trx,2025-01-15T00:00:00.000000000Z,2234953
usdt_trx,2025-01-16T00:00:00.000000000Z,2189780
usdt_trx,2025-01-17T00:00:00.000000000Z,2120252
usdt_trx,2025-01-18T00:00:00.000000000Z,1975089
usdt_trx,2025-01-19T00:00:00.000000000Z,2085900
usdt_trx,2025-01-20T00:00:00.000000000Z,2518482
usdt_trx,2025-01-21T00:00:00.000000000Z,2226952
usdt_trx,2025-01-22T00:00:00.000000000Z,2142424
usdt_trx,2025-01-23T00:00:00.000000000Z,2096154
usdt_trx,2025-01-24T00:00:00.000000000Z,2062392
usdt_trx,2025-01-25T00:00:00.000000000Z,1746879
usdt_trx,2025-01-26T00:00:00.000000000Z,1600423
usdt_trx,2025-01-27T00:00:00.000000000Z,2088484
usdt_trx,2025-01-28T00:00:00.000000000Z,1692461
usdt_trx,2025-01-29T00:00:00.000000000Z,1566922
usdt_trx,2025-01-30T00:00:00.000000000Z,1626629
usdt_trx,2025-01-31T00:00:00.000000000Z,1748826
usdt_trx,2025-02-01T00:00:00.000000000Z,1598597
usdt_trx,2025-02-02T00:00:00.000000000Z,1668092
usdt_trx,2025-02-03T00:00:00.000000000Z,2220941
usdt_trx,2025-02-04T00:00:00.000000000Z,1971575
usdt_trx,2025-02-05T00:00:00.000000000Z,2008583
usdt_trx,2025-02-06T00:00:00.000000000Z,1989145
usdt_trx,2025-02-07T00:00:00.000000000Z,2007363
usdt_trx,2025-02-08T00:00:00.000000000Z,1707596
usdt_trx,2025-02-09T00:00:00.000000000Z,1626306
usdt_trx,2025-02-10T00:00:00.000000000Z,2124494
usdt_trx,2025-02-11T00:00:00.000000000Z,2089944
usdt_trx,2025-02-12T00:00:00.000000000Z,2026930
usdt_trx,2025-02-13T00:00:00.000000000Z,2011037
usdt_trx,2025-02-14T00:00:00.000000000Z,2050189
usdt_trx,2025-02-15T00:00:00.000000000Z,1812345
usdt_trx,2025-02-16T00:00:00.000000000Z,1696313
usdt_trx,2025-02-17T00:00:00.000000000Z,2119094
usdt_trx,2025-02-18T00:00:00.000000000Z,2106583
usdt_trx,2025-02-19T00:00:00.000000000Z,2045600
usdt_trx,2025-02-20T00:00:00.000000000Z,2200602
usdt_trx,2025-02-21T00:00:00.000000000Z,2152423
usdt_trx,2025-02-22T00:00:00.000000000Z,1811840
usdt_trx,2025-02-23T00:00:00.000000000Z,1677734
usdt_trx,2025-02-24T00:00:00.000000000Z,2209141
usdt_trx,2025-02-25T00:00:00.000000000Z,2334057
usdt_trx,2025-02-26T00:00:00.000000000Z,2190706
usdt_trx,2025-02-27T00:00:00.000000000Z,2176868
usdt_trx,2025-02-28T00:00:00.000000000Z,2384691
usdt_trx,2025-03-01T00:00:00.000000000Z,1953340
usdt_trx,2025-03-02T00:00:00.000000000Z,1894505
usdt_trx,2025-03-03T00:00:00.000000000Z,2353685
usdt_trx,2025-03-04T00:00:00.000000000Z,2345167
usdt_trx,2025-03-05T00:00:00.000000000Z,2297384
usdt_trx,2025-03-06T00:00:00.000000000Z,2246868
usdt_trx,2024-08-19T00:00:00.000000000Z,2061752
usdt_trx,2024-08-20T00:00:00.000000000Z,2082465
usdt_trx,2024-08-21T00:00:00.000000000Z,1986629
usdt_trx,2024-08-22T00:00:00.000000000Z,1919066
usdt_trx,2024-08-23T00:00:00.000000000Z,1918026
usdt_trx,2024-08-24T00:00:00.000000000Z,1672790
usdt_trx,2024-08-25T00:00:00.000000000Z,1618325
usdt_trx,2024-08-26T00:00:00.000000000Z,2163742
usdt_trx,2024-08-27T00:00:00.000000000Z,2178339
usdt_trx,2024-08-28T00:00:00.000000000Z,2082853
usdt_trx,2024-08-29T00:00:00.000000000Z,1977026
usdt_trx,2024-08-30T00:00:00.000000000Z,1994256
usdt_trx,2024-08-31T00:00:00.000000000Z,1744609
usdt_trx,2024-09-01T00:00:00.000000000Z,1701746
usdt_trx,2024-09-02T00:00:00.000000000Z,2104824
usdt_trx,2024-09-03T00:00:00.000000000Z,2130777
usdt_trx,2024-09-04T00:00:00.000000000Z,2107925
usdt_trx,2024-09-05T00:00:00.000000000Z,2153492
usdt_trx,2024-09-06T00:00:00.000000000Z,2195542
usdt_trx,2024-09-07T00:00:00.000000000Z,1812440
usdt_trx,2024-09-08T00:00:00.000000000Z,1716602
usdt_trx,2024-09-09T00:00:00.000000000Z,2170288
usdt_trx,2024-09-10T00:00:00.000000000Z,2178045
usdt_trx,2024-09-11T00:00:00.000000000Z,2111629
usdt_trx,2024-09-12T00:00:00.000000000Z,2137420
usdt_trx,2024-09-13T00:00:00.000000000Z,2183075
usdt_trx,2024-09-14T00:00:00.000000000Z,1905774
usdt_trx,2024-09-15T00:00:00.000000000Z,1895070
usdt_trx,2024-09-16T00:00:00.000000000Z,2248804
usdt_trx,2024-09-17T00:00:00.000000000Z,2233372
usdt_trx,2024-09-18T00:00:00.000000000Z,2377021
usdt_trx,2024-09-19T00:00:00.000000000Z,2500921
usdt_trx,2024-09-20T00:00:00.000000000Z,2372357
usdt_trx,2024-09-21T00:00:00.000000000Z,1957347
usdt_trx,2024-09-22T00:00:00.000000000Z,1831973
usdt_trx,2024-09-23T00:00:00.000000000Z,2423609
usdt_trx,2024-09-24T00:00:00.000000000Z,2425461
usdt_trx,2024-09-25T00:00:00.000000000Z,2303106
usdt_trx,2024-09-26T00:00:00.000000000Z,2380108
usdt_trx,2024-09-27T00:00:00.000000000Z,2292270
usdt_trx,2024-09-28T00:00:00.000000000Z,1913886
usdt_trx,2024-09-29T00:00:00.000000000Z,1890422
usdt_trx,2024-09-30T00:00:00.000000000Z,2435395
usdt_trx,2024-10-01T00:00:00.000000000Z,2372760
usdt_trx,2024-10-02T00:00:00.000000000Z,2232085
usdt_trx,2024-10-03T00:00:00.000000000Z,2191822
usdt_trx,2024-10-04T00:00:00.000000000Z,2209540
usdt_trx,2024-10-05T00:00:00.000000000Z,1926012
usdt_trx,2024-10-06T00:00:00.000000000Z,1835617
usdt_trx,2024-10-07T00:00:00.000000000Z,2338824
usdt_trx,2024-10-08T00:00:00.000000000Z,2343920
usdt_trx,2024-10-09T00:00:00.000000000Z,2281316
usdt_trx,2024-10-10T00:00:00.000000000Z,2330230
usdt_trx,2024-10-11T00:00:00.000000000Z,2221790
usdt_trx,2024-10-12T00:00:00.000000000Z,1868171
usdt_trx,2024-10-13T00:00:00.000000000Z,1774663
usdt_trx,2024-10-14T00:00:00.000000000Z,2365696
usdt_trx,2024-10-15T00:00:00.000000000Z,2481428
usdt_trx,2024-10-16T00:00:00.000000000Z,2396051
usdt_trx,2024-10-17T00:00:00.000000000Z,2268229
usdt_trx,2024-10-18T00:00:00.000000000Z,2273660
usdt_trx,2024-10-19T00:00:00.000000000Z,1925864
usdt_trx,2024-10-20T00:00:00.000000000Z,1835273
usdt_trx,2024-10-21T00:00:00.000000000Z,2279142
usdt_trx,2024-10-22T00:00:00.000000000Z,2177450
usdt_trx,2024-10-23T00:00:00.000000000Z,2253848
