asset,time,PriceUSD
trx,2025-12-24T00:00:00.000000000Z,0.280066627830535
trx,2025-12-25T00:00:00.000000000Z,0.278494762534719
trx,2025-12-26T00:00:00.000000000Z,0.279466006041457
trx,2025-12-27T00:00:00.000000000Z,0.284395222032776
trx,2025-12-28T00:00:00.000000000Z,0.284935018420324
trx,2025-12-29T00:00:00.000000000Z,0.284464148406501
trx,2025-12-30T00:00:00.000000000Z,0.286199439877344
trx,2025-12-31T00:00:00.000000000Z,0.284173698390366
trx,2025-06-15T00:00:00.000000000Z,0.273877688433992
trx,2025-06-16T00:00:00.000000000Z,0.275627990175231
trx,2025-06-17T00:00:00.000000000Z,0.271910805283106
trx,2025-06-18T00:00:00.000000000Z,0.27318679735102
trx,2025-06-19T00:00:00.000000000Z,0.274659383629247
trx,2025-06-20T00:00:00.000000000Z,0.27265236424739
trx,2025-06-21T00:00:00.000000000Z,0.270948247040443
trx,2025-06-22T00:00:00.000000000Z,0.263756661228158
trx,2025-06-23T00:00:00.000000000Z,0.27309861787713
trx,2025-06-24T00:00:00.000000000Z,0.274018359745978
trx,2025-06-25T00:00:00.000000000Z,0.27313692155739
trx,2025-06-26T00:00:00.000000000Z,0.270966866025917
trx,2025-06-27T00:00:00.000000000Z,0.273360443507919
trx,2025-06-28T00:00:00.000000000Z,0.274603468118092
trx,2025-06-29T00:00:00.000000000Z,0.276591318829002
trx,2025-06-30T00:00:00.000000000Z,0.280119239382606
trx,2025-07-01T00:00:00.000000000Z,0.278749914346298
trx,2025-07-02T00:00:00.000000000Z,0.284801931127987
trx,2025-07-03T00:00:00.000000000Z,0.286879678765517
trx,2025-07-04T00:00:00.000000000Z,0.282428702485729
trx,2025-07-05T00:00:00.000000000Z,0.283134872409494
trx,2025-07-06T00:00:00.000000000Z,0.287260892149791
trx,2025-07-07T00:00:00.000000000Z,0.286638356795623
trx,2025-07-08T00:00:00.000000000Z,0.287501623191016
trx,2025-07-09T00:00:00.000000000Z,0.289978560427449
trx,2025-07-10T00:00:00.000000000Z,0.293500988078815
trx,2025-07-11T00:00:00.000000000Z,0.300927303796834
trx,2025-07-12T00:00:00.000000000Z,0.302439320207654
trx,2025-07-13T00:00:00.000000000Z,0.303049185007423
trx,2025-07-14T00:00:00.000000000Z,0.302678254782671
trx,2025-07-15T00:00:00.000000000Z,0.300560529536596
trx,2025-07-16T00:00:00.000000000Z,0.309392872284846
trx,2025-07-17T00:00:00.000000000Z,0.316037005795658
trx,2025-07-18T00:00:00.000000000Z,0.325352982832387
trx,2025-07-19T00:00:00.000000000Z,0.317793685494714
trx,2025-07-20T00:00:00.000000000Z,0.313967332941494
trx,2025-07-21T00:00:00.000000000Z,0.314411625414728
trx,2025-07-22T00:00:00.000000000Z,0.315608106755827
trx,2025-07-23T00:00:00.000000000Z,0.309729237583391
trx,2025-07-24T00:00:00.000000000Z,0.314066422815081
trx,2025-07-25T00:00:00.000000000Z,0.316790626621242
trx,2025-07-26T00:00:00.000000000Z,0.320099716286882
trx,2025-07-27T00:00:00.000000000Z,0.320122289517648
trx,2025-07-28T00:00:00.000000000Z,0.321796616513358
trx,2025-07-29T00:00:00.000000000Z,0.337743059518641
trx,2025-07-30T00:00:00.000000000Z,0.327625216801023
trx,2025-07-31T00:00:00.000000000Z,0.325135576122677
trx,2025-08-01T00:00:00.000000000Z,0.323224038884666
trx,2025-08-02T00:00:00.000000000Z,0.32161869946019
trx,2025-08-03T00:00:00.000000000Z,0.327670326443544
trx,2025-08-04T00:00:00.000000000Z,0.332971760727535
trx,2025-08-05T00:00:00.000000000Z,0.33346316310686
trx,2025-08-06T00:00:00.000000000Z,0.337285263872775
trx,2025-08-07T00:00:00.000000000Z,0.338409218025978
trx,2025-08-08T00:00:00.000000000Z,0.338238033146143
trx,2025-08-09T00:00:00.000000000Z,0.33552728797834
trx,2025-08-10T00:00:00.000000000Z,0.338247203430749
trx,2025-08-11T00:00:00.000000000Z,0.345210100470806
trx,2025-08-12T00:00:00.000000000Z,0.352249896057737
trx,2025-08-13T00:00:00.000000000Z,0.362198788298621
trx,2025-08-14T00:00:00.000000000Z,0.358257401641179
trx,2025-08-15T00:00:00.000000000Z,0.352301053003619
trx,2025-08-16T00:00:00.000000000Z,0.348084669664059
trx,2025-08-17T00:00:00.000000000Z,0.353863501831545
trx,2025-08-18T00:00:00.000000000Z,0.350695932277965
trx,2025-08-19T00:00:00.000000000Z,0.348594303131122
trx,2025-08-20T00:00:00.000000000Z,0.354486365942287
trx,2025-08-21T00:00:00.000000000Z,0.353478706390356
trx,2025-08-22T00:00:00.000000000Z,0.36643857211397
trx,2025-08-23T00:00:00.000000000Z,0.362364508331602
trx,2025-08-24T00:00:00.000000000Z,0.361731017002161
trx,2025-08-25T00:00:00.000000000Z,0.342611011391062
trx,2025-08-26T00:00:00.000000000Z,0.352061063347136
trx,2025-08-27T00:00:00.000000000Z,0.345535332571403
trx,2025-08-28T00:00:00.000000000Z,0.34488380810065
trx,2025-08-29T00:00:00.000000000Z,0.338905812832505
trx,2025-08-30T00:00:00.000000000Z,0.339068469500667
trx,2025-08-31T00:00:00.000000000Z,0.340918018433534
trx,2025-09-01T00:00:00.000000000Z,0.336974119104291
trx,2025-09-02T00:00:00.000000000Z,0.337894837654274
trx,2025-09-03T00:00:00.000000000Z,0.340819055741219
trx,2025-09-04T00:00:00.000000000Z,0.335002345925987
trx,2025-09-05T00:00:00.000000000Z,0.331266371278968
trx,2025-09-06T00:00:00.000000000Z,0.31417589061063
trx,2025-09-07T00:00:00.000000000Z,0.331053506194223
trx,2025-09-08T00:00:00.000000000Z,0.331173158788597
trx,2025-09-09T00:00:00.000000000Z,0.335075399862303
trx,2025-09-10T00:00:00.000000000Z,0.338622399312286
trx,2025-09-11T00:00:00.000000000Z,0.346619474419163
trx,2025-09-12T00:00:00.000000000Z,0.352379357492812
trx,2025-09-13T00:00:00.000000000Z,0.349810207381066
trx,2025-09-14T00:00:00.000000000Z,0.348532491784009
trx,2025-09-15T00:00:00.000000000Z,0.344772131077054
trx,2025-09-16T00:00:00.000000000Z,0.342369441616451
trx,2025-09-17T00:00:00.000000000Z,0.343616905923487
trx,2025-09-18T00:00:00.000000000Z,0.350340026148992
trx,2025-09-19T00:00:00.000000000Z,0.343707618510409
trx,2025-09-20T00:00:00.000000000Z,0.346830335851178
trx,2025-09-21T00:00:00.000000000Z,0.342888491372432
trx,2025-09-22T00:00:00.000000000Z,0.339970870125581
trx,2025-03-07T00:00:00.000000000Z,0.243513871414732
trx,2025-03-08T00:00:00.000000000Z,0.243999808908356
trx,2025-03-09T00:00:00.000000000Z,0.232438448300667
trx,2025-03-10T00:00:00.000000000Z,0.229710940052246
trx,2025-03-11T00:00:00.000000000Z,0.224478618101441
trx,2025-03-12T00:00:00.000000000Z,0.222844068259244
trx,2025-03-13T00:00:00.000000000Z,0.224840224569883
trx,2025-03-14T00:00:00.000000000Z,0.22230363907519
trx,2025-03-15T00:00:00.000000000Z,0.221767943558568
trx,2025-03-16T00:00:00.000000000Z,0.211665142239699
trx,2025-03-17T00:00:00.000000000Z,0.220524750755467
trx,2025-03-18T00:00:00.000000000Z,0.236838754534493
trx,2025-03-19T00:00:00.000000000Z,0.231055515800132
trx,2025-03-20T00:00:00.000000000Z,0.234861694246217
trx,2025-03-21T00:00:00.000000000Z,0.233309758284318
trx,2025-03-22T00:00:00.000000000Z,0.237231004689452
trx,2025-03-23T00:00:00.000000000Z,0.229882032897855
trx,2025-03-24T00:00:00.000000000Z,0.228079652429136
trx,2025-03-25T00:00:00.000000000Z,0.227040125153318
trx,2025-03-26T00:00:00.000000000Z,0.230929987527246
trx,2025-03-27T00:00:00.000000000Z,0.23497549970425
trx,2025-03-28T00:00:00.000000000Z,0.232386866838508
trx,2025-03-29T00:00:00.000000000Z,0.232342711166487
trx,2025-03-30T00:00:00.000000000Z,0.23119006051132
trx,2025-03-31T00:00:00.000000000Z,0.238814476923742
trx,2025-04-01T00:00:00.000000000Z,0.237640384264555
trx,2025-04-02T00:00:00.000000000Z,0.233478296713035
trx,2025-04-03T00:00:00.000000000Z,0.237723449533193
trx,2025-04-04T00:00:00.000000000Z,0.238902962292232
trx,2025-04-05T00:00:00.000000000Z,0.237393008547843
trx,2025-04-06T00:00:00.000000000Z,0.229163584219932
trx,2025-04-07T00:00:00.000000000Z,0.228492798951626
trx,2025-04-08T00:00:00.000000000Z,0.230239659561878
trx,2025-04-09T00:00:00.000000000Z,0.238398888284654
trx,2025-04-10T00:00:00.000000000Z,0.236259630537397
trx,2025-04-11T00:00:00.000000000Z,0.24332631154433
trx,2025-04-12T00:00:00.000000000Z,0.246330439781875
trx,2025-04-13T00:00:00.000000000Z,0.253842202603922
trx,2025-04-14T00:00:00.000000000Z,0.251859869891555
trx,2025-04-15T00:00:00.000000000Z,0.250461568325857
trx,2025-04-16T00:00:00.000000000Z,0.247901396760674
trx,2025-04-17T00:00:00.000000000Z,0.247870588590548
trx,2025-04-18T00:00:00.000000000Z,0.239900049913632
trx,2025-04-19T00:00:00.000000000Z,0.244091574625723
trx,2025-04-20T00:00:00.000000000Z,0.24435176283562
trx,2025-04-21T00:00:00.000000000Z,0.246313668610971
trx,2025-04-22T00:00:00.000000000Z,0.24800787374816
trx,2025-04-23T00:00:00.000000000Z,0.246377574144853
trx,2025-04-24T00:00:00.000000000Z,0.245561828989529
trx,2025-04-25T00:00:00.000000000Z,0.24187192667271
trx,2025-04-26T00:00:00.000000000Z,0.25189619288441
trx,2025-04-27T00:00:00.000000000Z,0.245541173405525
trx,2025-04-28T00:00:00.000000000Z,0.248287637537511
trx,2025-04-29T00:00:00.000000000Z,0.243524124161945
