asset,time,TxTfrCnt
usdc,2024-01-10T00:00:00.000000000Z,2393923
usdc,2024-01-11T00:00:00.000000000Z,2402032
usdc,2024-01-12T00:00:00.000000000Z,2296545
usdc,2024-01-13T00:00:00.000000000Z,1995474
usdc,2024-01-14T00:00:00.000000000Z,2133030
usdc,2024-01-15T00:00:00.000000000Z,1892316
usdc,2024-01-16T00:00:00.000000000Z,1976430
usdc,2024-01-17T00:00:00.000000000Z,2272942
usdc,2024-01-18T00:00:00.000000000Z,2515283
usdc,2024-01-19T00:00:00.000000000Z,2638169
usdc,2024-01-20T00:00:00.000000000Z,2156543
usdc,2024-01-21T00:00:00.000000000Z,1990312
usdc,2024-01-22T00:00:00.000000000Z,2564346
usdc,2024-01-23T00:00:00.000000000Z,2597756
usdc,2024-01-24T00:00:00.000000000Z,2439252
usdc,2024-01-25T00:00:00.000000000Z,2496695
usdc,2024-01-26T00:00:00.000000000Z,2998362
usdc,2024-01-27T00:00:00.000000000Z,2543844
usdc,2024-01-28T00:00:00.000000000Z,2708156
usdc,2024-01-29T00:00:00.000000000Z,3065722
usdc,2024-01-30T00:00:00.000000000Z,3047857
usdc,2024-01-31T00:00:00.000000000Z,3969063
usdc,2024-02-01T00:00:00.000000000Z,3256353
usdc,2024-02-02T00:00:00.000000000Z,2952718
usdc,2024-02-03T00:00:00.000000000Z,2327768
usdc,2024-02-04T00:00:00.000000000Z,2527754
usdc,2024-02-05T00:00:00.000000000Z,2806833
usdc,2024-02-06T00:00:00.000000000Z,2084551
usdc,2024-02-07T00:00:00.000000000Z,2957103
usdc,2024-02-08T00:00:00.000000000Z,2966703
usdc,2024-02-09T00:00:00.000000000Z,2878578
usdc,2024-02-10T00:00:00.000000000Z,2735700
usdc,2024-02-11T00:00:00.000000000Z,2556602
usdc,2024-02-12T00:00:00.000000000Z,2769761
usdc,2024-02-13T00:00:00.000000000Z,2990401
usdc,2024-02-14T00:00:00.000000000Z,3415266
usdc,2024-02-15T00:00:00.000000000Z,3230785
usdc,2024-02-16T00:00:00.000000000Z,3083633
usdc,2024-02-17T00:00:00.000000000Z,2660985
usdc,2024-02-18T00:00:00.000000000Z,2722072
usdc,2024-02-19T00:00:00.000000000Z,3019955
usdc,2024-02-20T00:00:00.000000000Z,3016886
usdc,2024-02-21T00:00:00.000000000Z,2974208
usdc,2024-02-22T00:00:00.000000000Z,2860639
usdc,2024-02-23T00:00:00.000000000Z,3029151
usdc,2024-02-24T00:00:00.000000000Z,2646584
usdc,2024-02-25T00:00:00.000000000Z,2492382
usdc,2024-02-26T00:00:00.000000000Z,3009973
usdc,2024-02-27T00:00:00.000000000Z,3779447
usdc,2024-02-28T00:00:00.000000000Z,3951485
usdc,2024-02-29T00:00:00.000000000Z,4124404
usdc,2024-03-01T00:00:00.000000000Z,3688151
usdc,2024-03-02T00:00:00.000000000Z,3430240
usdc,2024-03-03T00:00:00.000000000Z,3685363
usdc,2024-03-04T00:00:00.000000000Z,3795396
usdc,2024-03-05T00:00:00.000000000Z,4252175
usdc,2024-03-06T00:00:00.000000000Z,4023073
usdc,2024-03-07T00:00:00.000000000Z,4034759
usdc,2024-03-08T00:00:00.000000000Z,3989797
usdc,2024-03-09T00:00:00.000000000Z,3666945
usdc,2024-03-10T00:00:00.000000000Z,3384565
usdc,2024-03-11T00:00:00.000000000Z,3672848
usdc,2024-03-12T00:00:00.000000000Z,3586474
usdc,2024-03-13T00:00:00.000000000Z,3388735
usdc,2024-03-14T00:00:00.000000000Z,3786747
usdc,2024-03-15T00:00:00.000000000Z,4076726
usdc,2024-03-16T00:00:00.000000000Z,3987973
usdc,2024-03-17T00:00:00.000000000Z,3895235
usdc,2024-03-18T00:00:00.000000000Z,4158519
usdc,2024-03-19T00:00:00.000000000Z,4559358
usdc,2024-03-20T00:00:00.000000000Z,4155250
usdc,2024-03-21T00:00:00.000000000Z,3702990
usdc,2024-03-22T00:00:00.000000000Z,3691845
usdc,2024-03-23T00:00:00.000000000Z,3198621
usdc,2024-03-24T00:00:00.000000000Z,3362457
usdc,2024-03-25T00:00:00.000000000Z,3698781
usdc,2024-03-26T00:00:00.000000000Z,3718571
usdc,2024-03-27T00:00:00.000000000Z,3782131
usdc,2024-03-28T00:00:00.000000000Z,3859931
usdc,2024-03-29T00:00:00.000000000Z,3761673
usdc,2024-03-30T00:00:00.000000000Z,3761529
usdc,2024-03-31T00:00:00.000000000Z,3286387
usdc,2024-04-01T00:00:00.000000000Z,3594781
usdc,2024-04-02T00:00:00.000000000Z,3846411
usdc,2024-04-03T00:00:00.000000000Z,3441731
usdc,2024-04-04T00:00:00.000000000Z,2990362
usdc,2024-04-05T00:00:00.000000000Z,2727160
usdc,2024-04-06T00:00:00.000000000Z,2356128
usdc,2024-04-07T00:00:00.000000000Z,2294595
usdc,2024-04-08T00:00:00.000000000Z,2725535
usdc,2024-04-09T00:00:00.000000000Z,2797822
usdc,2024-04-10T00:00:00.000000000Z,2873535
usdc,2024-04-11T00:00:00.000000000Z,2950628
usdc,2024-04-12T00:00:00.000000000Z,3265755
usdc,2024-04-13T00:00:00.000000000Z,3810195
usdc,2024-04-14T00:00:00.000000000Z,3657417
usdc,2024-04-15T00:00:00.000000000Z,3397548
usdc,2024-04-16T00:00:00.000000000Z,3914687
usdc,2024-04-17T00:00:00.000000000Z,3926897
usdc,2024-04-18T00:00:00.000000000Z,3831254
usdc,2024-04-19T00:00:00.000000000Z,4168636
usdc,2024-04-20T00:00:00.000000000Z,3816323
usdc,2024-04-21T00:00:00.000000000Z,3604365
usdc,2024-04-22T00:00:00.000000000Z,3869283
usdc,2024-04-23T00:00:00.000000000Z,3721295
usdc,2024-04-24T00:00:00.000000000Z,4030267
usdc,2024-04-25T00:00:00.000000000Z,3921045
usdc,2024-04-26T00:00:00.000000000Z,2638029
usdc,2024-04-27T00:00:00.000000000Z,3453069
usdc,2024-04-28T00:00:00.000000000Z,3147352
usdc,2024-04-29T00:00:00.000000000Z,3354415
usdc,2024-04-30T00:00:00.000000000Z,3822595
usdc,2024-05-01T00:00:00.000000000Z,3964109
usdc,2024-05-02T00:00:00.000000000Z,3595074
usdc,2024-05-03T00:00:00.000000000Z,3339769
usdc,2024-05-04T00:00:00.000000000Z,3092320
usdc,2024-05-05T00:00:00.000000000Z,2699023
usdc,2024-05-06T00:00:00.000000000Z,3150623
usdc,2024-05-07T00:00:00.000000000Z,3115231
usdc,2024-05-08T00:00:00.000000000Z,2996172
usdc,2024-05-09T00:00:00.000000000Z,2838439
usdc,2024-05-10T00:00:00.000000000Z,2895819
usdc,2024-05-11T00:00:00.000000000Z,2491574
usdc,2024-05-12T00:00:00.000000000Z,2422107
usdc,2024-05-13T00:00:00.000000000Z,3212063
usdc,2024-05-14T00:00:00.000000000Z,3081057
usdc,2024-05-15T00:00:00.000000000Z,3397146
usdc,2024-05-16T00:00:00.000000000Z,3381801
usdc,2024-05-17T00:00:00.000000000Z,3311347
usdc,2024-05-18T00:00:00.000000000Z,3069019
usdc,2024-05-19T00:00:00.000000000Z,2957867
usdc,2024-05-20T00:00:00.000000000Z,3707960
usdc,2024-05-21T00:00:00.000000000Z,3656507
usdc,2024-05-22T00:00:00.000000000Z,3755610
usdc,2024-05-23T00:00:00.000000000Z,3707240
usdc,2024-05-24T00:00:00.000000000Z,3387063
usdc,2024-05-25T00:00:00.000000000Z,3002119
usdc,2024-05-26T00:00:00.000000000Z,3048586
usdc,2024-05-27T00:00:00.000000000Z,3249194
usdc,2024-05-28T00:00:00.000000000Z,3520612
usdc,2024-05-29T00:00:00.000000000Z,3123002
usdc,2024-05-30T00:00:00.000000000Z,3040933
usdc,2024-05-31T00:00:00.000000000Z,3080731
usdc,2024-06-01T00:00:00.000000000Z,2556302
usdc,2024-06-02T00:00:00.000000000Z,2813381
usdc,2024-06-03T00:00:00.000000000Z,2971991
usdc,2024-06-04T00:00:00.000000000Z,3032138
usdc,2024-06-05T00:00:00.000000000Z,3106861
usdc,2024-06-06T00:00:00.000000000Z,3187280
usdc,2024-06-07T00:00:00.000000000Z,3483883
usdc,2024-06-08T00:00:00.000000000Z,2840984
usdc,2024-06-09T00:00:00.000000000Z,2771586
usdc,2024-06-10T00:00:00.000000000Z,2994902
usdc,2024-06-11T00:00:00.000000000Z,3358988
usdc,2024-06-12T00:00:00.000000000Z,2995210
usdc,2024-06-13T00:00:00.000000000Z,2886237
usdc,2024-06-14T00:00:00.000000000Z,2831630
usdc,2024-06-15T00:00:00.000000000Z,2498546
usdc,2024-06-16T00:00:00.000000000Z,2482232
usdc,2024-06-17T00:00:00.000000000Z,2914634
usdc,2024-06-18T00:00:00.000000000Z,3298814
usdc,2024-06-19T00:00:00.000000000Z,2861992
usdc,2024-06-20T00:00:00.000000000Z,3039749
usdc,2024-06-21T00:00:00.000000000Z,3208404
usdc,2024-06-22T00:00:00.000000000Z,2626366
usdc,2024-06-23T00:00:00.000000000Z,2713622
usdc,2024-06-24T00:00:00.000000000Z,3500029
usdc,2024-06-25T00:00:00.000000000Z,3294903
usdc,2024-06-26T00:00:00.000000000Z,3026248
usdc,2024-06-27T00:00:00.000000000Z,2885013
usdc,2024-06-28T00:00:00.000000000Z,3099818
usdc,2024-06-29T00:00:00.000000000Z,2633613
usdc,2024-06-30T00:00:00.000000000Z,2771601
usdc,2024-07-01T00:00:00.000000000Z,2870034
usdc,2024-07-02T00:00:00.000000000Z,2794814
usdc,2024-07-03T00:00:00.000000000Z,2977714
usdc,2024-07-04T00:00:00.000000000Z,3315056
usdc,2024-07-05T00:00:00.000000000Z,3813922
usdc,2024-07-06T00:00:00.000000000Z,2919555
usdc,2024-07-07T00:00:00.000000000Z,2556006
usdc,2024-07-08T00:00:00.000000000Z,3439712
usdc,2024-07-09T00:00:00.000000000Z,2929313
usdc,2024-07-10T00:00:00.000000000Z,2828098
usdc,2024-07-11T00:00:00.000000000Z,2951394
usdc,2024-07-12T00:00:00.000000000Z,2797145
usdc,2024-07-13T00:00:00.000000000Z,2251868
usdc,2024-07-14T00:00:00.000000000Z,2498399
usdc,2024-07-15T00:00:00.000000000Z,3021820
usdc,2024-07-16T00:00:00.000000000Z,3427918
usdc,2024-07-17T00:00:00.000000000Z,3615733
usdc,2024-07-18T00:00:00.000000000Z,3007003
usdc,2024-07-19T00:00:00.000000000Z,3178463
usdc,2024-07-20T00:00:00.000000000Z,2639521
usdc,2024-07-21T00:00:00.000000000Z,2938394
usdc,2024-07-22T00:00:00.000000000Z,2956224
usdc,2024-07-23T00:00:00.000000000Z,3054100
usdc,2024-07-24T00:00:00.000000000Z,3085767
usdc,2024-07-25T00:00:00.000000000Z,3686805
usdc,2024-07-26T00:00:00.000000000Z,3370876
usdc,2024-07-27T00:00:00.000000000Z,3368340
usdc,2024-07-28T00:00:00.000000000Z,3065221
usdc,2024-07-29T00:00:00.000000000Z,3478783
usdc,2024-07-30T00:00:00.000000000Z,3259775
usdc,2024-07-31T00:00:00.000000000Z,3369004
usdc,2024-08-01T00:00:00.000000000Z,3577037
usdc,2024-08-02T00:00:00.000000000Z,4034002
usdc,2024-08-03T00:00:00.000000000Z,3687823
usdc,2024-08-04T00:00:00.000000000Z,3824328
usdc,2024-08-05T00:00:00.000000000Z,5706299
usdc,2024-08-06T00:00:00.000000000Z,4425492
usdc,2024-08-07T00:00:00.000000000Z,4234072
usdc,2024-08-08T00:00:00.000000000Z,4110462
usdc,2024-08-09T00:00:00.000000000Z,4102742
usdc,2024-08-10T00:00:00.000000000Z,3329188
usdc,2024-08-11T00:00:00.000000000Z,3869125
usdc,2024-08-12T00:00:00.000000000Z,4513520
usdc,2024-08-13T00:00:00.000000000Z,3982007
usdc,2024-08-14T00:00:00.000000000Z,3933246
usdc,2024-08-15T00:00:00.000000000Z,4231806
usdc,2024-08-16T00:00:00.000000000Z,3905679
usdc,2024-08-17T00:00:00.000000000Z,3173176
usdc,2024-08-18T00:00:00.000000000Z,3218854
usdc,2024-08-19T00:00:00.000000000Z,3636031
usdc,2024-08-20T00:00:00.000000000Z,3629726
usdc,2024-08-21T00:00:00.000000000Z,3457921
usdc,2024-08-22T00:00:00.000000000Z,3350633
usdc,2024-08-23T00:00:00.000000000Z,4111253
usdc,2024-08-24T00:00:00.000000000Z,4139991
usdc,2024-08-25T00:00:00.000000000Z,3877668
usdc,2024-08-26T00:00:00.000000000Z,3961103
usdc,2024-08-27T00:00:00.000000000Z,4210839
usdc,2024-08-28T00:00:00.000000000Z,4372683
usdc,2024-08-29T00:00:00.000000000Z,4270346
usdc,2024-08-30T00:00:00.000000000Z,4298207
usdc,2024-08-31T00:00:00.000000000Z,3171684
usdc,2024-09-01T00:00:00.000000000Z,3864890
usdc,2024-09-02T00:00:00.000000000Z,4203723
usdc,2024-09-03T00:00:00.000000000Z,4002597
usdc,2024-09-04T00:00:00.000000000Z,4614982
usdc,2024-09-05T00:00:00.000000000Z,4404337
usdc,2024-09-06T00:00:00.000000000Z,4557908
usdc,2024-09-07T00:00:00.000000000Z,3482040
usdc,2024-09-08T00:00:00.000000000Z,3477557
usdc,2024-09-09T00:00:00.000000000Z,4024897
usdc,2024-09-10T00:00:00.000000000Z,3737872
usdc,2024-09-11T00:00:00.000000000Z,4000380
usdc,2024-09-12T00:00:00.000000000Z,3690846
usdc,2024-09-13T00:00:00.000000000Z,3701433
usdc,2024-09-14T00:00:00.000000000Z,2925228
usdc,2024-09-15T00:00:00.000000000Z,3026034
usdc,2024-09-16T00:00:00.000000000Z,3479839
usdc,2024-09-17T00:00:00.000000000Z,3429570
usdc,2024-09-18T00:00:00.000000000Z,3632378
usdc,2024-09-19T00:00:00.000000000Z,4120622
usdc,2024-09-20T00:00:00.000000000Z,4343826
usdc,2024-09-21T00:00:00.000000000Z,3198588
usdc,2024-09-22T00:00:00.000000000Z,3358839
usdc,2024-09-23T00:00:00.000000000Z,3942013
usdc,2024-09-24T00:00:00.000000000Z,3797767
usdc,2024-09-25T00:00:00.000000000Z,3570928
usdc,2024-09-26T00:00:00.000000000Z,3707658
usdc,2024-09-27T00:00:00.000000000Z,3765387
usdc,2024-09-28T00:00:00.000000000Z,3124541
usdc,2024-09-29T00:00:00.000000000Z,3414556
usdc,2024-09-30T00:00:00.000000000Z,4105569
usdc,2024-10-01T00:00:00.000000000Z,4442643
usdc,2024-10-02T00:00:00.000000000Z,4549641
usdc,2024-10-03T00:00:00.000000000Z,4504049
usdc,2024-10-04T00:00:00.000000000Z,4222688
usdc,2024-10-05T00:00:00.000000000Z,3491434
usdc,2024-10-06T00:00:00.000000000Z,3516084
usdc,2024-10-07T00:00:00.000000000Z,4254809
usdc,2024-10-08T00:00:00.000000000Z,4157564
usdc,2024-10-09T00:00:00.000000000Z,4066408
usdc,2024-10-10T00:00:00.000000000Z,4248481
usdc,2024-10-11T00:00:00.000000000Z,3939987
usdc,2024-10-12T00:00:00.000000000Z,3578023
usdc,2024-10-13T00:00:00.000000000Z,3743698
usdc,2024-10-14T00:00:00.000000000Z,4329416
usdc,2024-10-15T00:00:00.000000000Z,4554203
usdc,2024-10-16T00:00:00.000000000Z,4136288
usdc,2024-10-17T00:00:00.000000000Z,4080698
usdc,2024-10-18T00:00:00.000000000Z,3931943
usdc,2024-10-19T00:00:00.000000000Z,3118255
usdc,2024-10-20T00:00:00.000000000Z,3846725
usdc,2024-10-21T00:00:00.000000000Z,3628757
usdc,2024-10-22T00:00:00.000000000Z,3667342
usdc,2024-10-23T00:00:00.000000000Z,4059082
usdc,2024-10-24T00:00:00.000000000Z,3911025
usdc,2024-10-25T00:00:00.000000000Z,4667568
usdc,2024-10-26T00:00:00.000000000Z,4128421
usdc,2024-10-27T00:00:00.000000000Z,3851304
usdc,2024-10-28T00:00:00.000000000Z,4338308
usdc,2024-10-29T00:00:00.000000000Z,4455084
usdc,2024-10-30T00:00:00.000000000Z,4467446
usdc,2024-10-31T00:00:00.000000000Z,4599098
usdc,2024-11-01T00:00:00.000000000Z,4910234
usdc,2024-11-02T00:00:00.000000000Z,4070896
usdc,2024-11-03T00:00:00.000000000Z,4410827
usdc,2024-11-04T00:00:00.000000000Z,4365967
usdc,2024-11-05T00:00:00.000000000Z,4293312
usdc,2024-11-06T00:00:00.000000000Z,5297946
usdc,2024-11-07T00:00:00.000000000Z,4829776
usdc,2024-11-08T00:00:00.000000000Z,4706452
usdc,2024-11-09T00:00:00.000000000Z,4582238
usdc,2024-11-10T00:00:00.000000000Z,5643893
usdc,2024-11-11T00:00:00.000000000Z,5917039
usdc,2024-11-12T00:00:00.000000000Z,6236173
usdc,2024-11-13T00:00:00.000000000Z,5781822
usdc,2024-11-14T00:00:00.000000000Z,5683067
usdc,2024-11-15T00:00:00.000000000Z,5447604
usdc,2024-11-16T00:00:00.000000000Z,5072971
usdc,2024-11-17T00:00:00.000000000Z,5150025
usdc,2024-11-18T00:00:00.000000000Z,5109010
usdc,2024-11-19T00:00:00.000000000Z,5360117
usdc,2024-11-20T00:00:00.000000000Z,5605291
usdc,2024-11-21T00:00:00.000000000Z,6478225
usdc,2024-11-22T00:00:00.000000000Z,6076975
usdc,2024-11-23T00:00:00.000000000Z,5804526
usdc,2024-11-24T00:00:00.000000000Z,5460889
usdc,2024-11-25T00:00:00.000000000Z,6043376
usdc,2024-11-26T00:00:00.000000000Z,6597447
usdc,2024-11-27T00:00:00.000000000Z,6318980
usdc,2024-11-28T00:00:00.000000000Z,5836220
usdc,2024-11-29T00:00:00.000000000Z,5942576
usdc,2024-11-30T00:00:00.000000000Z,5470209
usdc,2024-12-01T00:00:00.000000000Z,5758745
usdc,2024-12-02T00:00:00.000000000Z,6634144
usdc,2024-12-03T00:00:00.000000000Z,6297859
usdc,2024-12-04T00:00:00.000000000Z,7066675
usdc,2024-12-05T00:00:00.000000000Z,7337233
usdc,2024-12-06T00:00:00.000000000Z,7045458
usdc,2024-12-07T00:00:00.000000000Z,5919948
usdc,2024-12-08T00:00:00.000000000Z,5519309
usdc,2024-12-09T00:00:00.000000000Z,7192319
usdc,2024-12-10T00:00:00.000000000Z,7236803
usdc,2024-12-11T00:00:00.000000000Z,6229024
usdc,2024-12-12T00:00:00.000000000Z,6042730
usdc,2024-12-13T00:00:00.000000000Z,5246636
usdc,2024-12-14T00:00:00.000000000Z,5218206
usdc,2024-12-15T00:00:00.000000000Z,5339037
usdc,2024-12-16T00:00:00.000000000Z,6181723
usdc,2024-12-17T00:00:00.000000000Z,7244220
usdc,2024-12-18T00:00:00.000000000Z,7227828
usdc,2024-12-19T00:00:00.000000000Z,7316040
usdc,2024-12-20T00:00:00.000000000Z,8380147
usdc,2024-12-21T00:00:00.000000000Z,7043941
usdc,2024-12-22T00:00:00.000000000Z,6783403
usdc,2024-12-23T00:00:00.000000000Z,6739949
usdc,2024-12-24T00:00:00.000000000Z,5508298
usdc,2024-12-25T00:00:00.000000000Z,5289784
usdc,2024-12-26T00:00:00.000000000Z,5640309
usdc,2024-12-27T00:00:00.000000000Z,5896215
usdc,2024-12-28T00:00:00.000000000Z,5187512
usdc,2024-12-29T00:00:00.000000000Z,4542483
usdc,2024-12-30T00:00:00.000000000Z,5893198
usdc,2024-12-31T00:00:00.000000000Z,5702221
usdc,2025-01-01T00:00:00.000000000Z,5044983
usdc,2025-01-02T00:00:00.000000000Z,6251970
usdc,2025-01-03T00:00:00.000000000Z,5609093
usdc,2025-01-04T00:00:00.000000000Z,4736892
usdc,2025-01-05T00:00:00.000000000Z,4667038
usdc,2025-01-06T00:00:00.000000000Z,5459935
usdc,2025-01-07T00:00:00.000000000Z,5717718
usdc,2025-01-08T00:00:00.000000000Z,5862014
usdc,2025-01-09T00:00:00.000000000Z,6074973
usdc,2025-01-10T00:00:00.000000000Z,6601415
usdc,2025-01-11T00:00:00.000000000Z,5154730
usdc,2025-01-12T00:00:00.000000000Z,4725645
usdc,2025-01-13T00:00:00.000000000Z,7166758
usdc,2025-01-14T00:00:00.000000000Z,6150423
usdc,2025-01-15T00:00:00.000000000Z,6282599
usdc,2025-01-16T00:00:00.000000000Z,6795659
usdc,2025-01-17T00:00:00.000000000Z,6521851
usdc,2025-01-18T00:00:00.000000000Z,9452285
usdc,2025-01-19T00:00:00.000000000Z,11411755
usdc,2025-01-20T00:00:00.000000000Z,12487428
usdc,2025-01-21T00:00:00.000000000Z,9717913
usdc,2025-01-22T00:00:00.000000000Z,8488299
usdc,2025-01-23T00:00:00.000000000Z,8066208
usdc,2025-01-24T00:00:00.000000000Z,7377337
usdc,2025-01-25T00:00:00.000000000Z,6853432
usdc,2025-01-26T00:00:00.000000000Z,6657362
usdc,2025-01-27T00:00:00.000000000Z,7921498
usdc,2025-01-28T00:00:00.000000000Z,6432596
usdc,2025-01-29T00:00:00.000000000Z,6411636
usdc,2025-01-30T00:00:00.000000000Z,5736729
usdc,2025-01-31T00:00:00.000000000Z,5581382
usdc,2025-02-01T00:00:00.000000000Z,5384387
usdc,2025-02-02T00:00:00.000000000Z,7065407
usdc,2025-02-03T00:00:00.000000000Z,9110188
usdc,2025-02-04T00:00:00.000000000Z,7284572
usdc,2025-02-05T00:00:00.000000000Z,6181840
usdc,2025-02-06T00:00:00.000000000Z,5915567
usdc,2025-02-07T00:00:00.000000000Z,6010217
usdc,2025-02-08T00:00:00.000000000Z,5074058
usdc,2025-02-09T00:00:00.000000000Z,5367254
usdc,2025-02-10T00:00:00.000000000Z,5702961
usdc,2025-02-11T00:00:00.000000000Z,5683443
usdc,2025-02-12T00:00:00.000000000Z,5956021
usdc,2025-02-13T00:00:00.000000000Z,5521443
usdc,2025-02-14T00:00:00.000000000Z,5875491
usdc,2025-02-15T00:00:00.000000000Z,4380039
usdc,2025-02-16T00:00:00.000000000Z,4328607
usdc,2025-02-17T00:00:00.000000000Z,5718911
usdc,2025-02-18T00:00:00.000000000Z,6371091
usdc,2025-02-19T00:00:00.000000000Z,5380108
usdc,2025-02-20T00:00:00.000000000Z,5350616
usdc,2025-02-21T00:00:00.000000000Z,5996381
usdc,2025-02-22T00:00:00.000000000Z,4515816
usdc,2025-02-23T00:00:00.000000000Z,4551464
usdc,2025-02-24T00:00:00.000000000Z,6802513
usdc,2025-02-25T00:00:00.000000000Z,8299553
usdc,2025-02-26T00:00:00.000000000Z,7723251
usdc,2025-02-27T00:00:00.000000000Z,8217985
usdc,2025-02-28T00:00:00.000000000Z,9216325
usdc,2025-03-01T00:00:00.000000000Z,7038193
usdc,2025-03-02T00:00:00.000000000Z,8071409
usdc,2025-03-03T00:00:00.000000000Z,8408627
usdc,2025-03-04T00:00:00.000000000Z,8573442
usdc,2025-03-05T00:00:00.000000000Z,7399791
usdc,2025-03-06T00:00:00.000000000Z,6690247
usdc,2025-03-07T00:00:00.000000000Z,6847925
usdc,2025-03-08T00:00:00.000000000Z,5306862
usdc,2025-03-09T00:00:00.000000000Z,6217449
usdc,2025-03-10T00:00:00.000000000Z,7264205
usdc,2025-03-11T00:00:00.000000000Z,7010205
usdc,2025-03-12T00:00:00.000000000Z,6292194
usdc,2025-03-13T00:00:00.000000000Z,6038463
usdc,2025-03-14T00:00:00.000000000Z,5928532
usdc,2025-03-15T00:00:00.000000000Z,5197463
usdc,2025-03-16T00:00:00.000000000Z,5844657
usdc,2025-03-17T00:00:00.000000000Z,6036201
usdc,2025-03-18T00:00:00.000000000Z,6798278
usdc,2025-03-19T00:00:00.000000000Z,7543713
usdc,2025-03-20T00:00:00.000000000Z,5977866
usdc,2025-03-21T00:00:00.000000000Z,6215576
usdc,2025-03-22T00:00:00.000000000Z,6949281
usdc,2025-03-23T00:00:00.000000000Z,6078492
usdc,2025-03-24T00:00:00.000000000Z,6742622
usdc,2025-03-25T00:00:00.000000000Z,6022620
usdc,2025-03-26T00:00:00.000000000Z,6490583
usdc,2025-03-27T00:00:00.000000000Z,5928414
usdc,2025-03-28T00:00:00.000000000Z,6192169
usdc,2025-03-29T00:00:00.000000000Z,6132172
usdc,2025-03-30T00:00:00.000000000Z,5451086
usdc,2025-03-31T00:00:00.000000000Z,6586311
usdc,2025-04-01T00:00:00.000000000Z,6660287
usdc,2025-04-02T00:00:00.000000000Z,7108592
usdc,2025-04-03T00:00:00.000000000Z,6390901
usdc,2025-04-04T00:00:00.000000000Z,6896358
usdc,2025-04-05T00:00:00.000000000Z,5055043
usdc,2025-04-06T00:00:00.000000000Z,5958620
usdc,2025-04-07T00:00:00.000000000Z,8498230
usdc,2025-04-08T00:00:00.000000000Z,6869947
usdc,2025-04-09T00:00:00.000000000Z,7873478
usdc,2025-04-10T00:00:00.000000000Z,6361562
usdc,2025-04-11T00:00:00.000000000Z,6705554
usdc,2025-04-12T00:00:00.000000000Z,6226037
usdc,2025-04-13T00:00:00.000000000Z,6276880
usdc,2025-04-14T00:00:00.000000000Z,6922122
usdc,2025-04-15T00:00:00.000000000Z,6371426
usdc,2025-04-16T00:00:00.000000000Z,6510692
usdc,2025-04-17T00:00:00.000000000Z,5989607
usdc,2025-04-18T00:00:00.000000000Z,5388127
usdc,2025-04-19T00:00:00.000000000Z,5067931
usdc,2025-04-20T00:00:00.000000000Z,4753411
usdc,2025-04-21T00:00:00.000000000Z,5984776
usdc,2025-04-22T00:00:00.000000000Z,6849889
usdc,2025-04-23T00:00:00.000000000Z,7827312
usdc,2025-04-24T00:00:00.000000000Z,6626011
usdc,2025-04-25T00:00:00.000000000Z,7433031
usdc,2025-04-26T00:00:00.000000000Z,6254665
usdc,2025-04-27T00:00:00.000000000Z,6191157
usdc,2025-04-28T00:00:00.000000000Z,7583077
usdc,2025-04-29T00:00:00.000000000Z,7608826
usdc,2025-04-30T00:00:00.000000000Z,7427389
usdc,2025-05-01T00:00:00.000000000Z,7159764
usdc,2025-05-02T00:00:00.000000000Z,6607911
usdc,2025-05-03T00:00:00.000000000Z,5747666
usdc,2025-05-04T00:00:00.000000000Z,5845159
usdc,2025-05-05T00:00:00.000000000Z,6854282
usdc,2025-05-06T00:00:00.000000000Z,7213699
usdc,2025-05-07T00:00:00.000000000Z,7007716
usdc,2025-05-08T00:00:00.000000000Z,8225461
usdc,2025-05-09T00:00:00.000000000Z,8861334
usdc,2025-05-10T00:00:00.000000000Z,7500748
usdc,2025-05-11T00:00:00.000000000Z,7237134
usdc,2025-05-12T00:00:00.000000000Z,8934339
usdc,2025-05-13T00:00:00.000000000Z,8245843
usdc,2025-05-14T00:00:00.000000000Z,7708280
usdc,2025-05-15T00:00:00.000000000Z,7734833
usdc,2025-05-16T00:00:00.000000000Z,6798880
usdc,2025-05-17T00:00:00.000000000Z,6179144
usdc,2025-05-18T00:00:00.000000000Z,6817300
usdc,2025-05-19T00:00:00.000000000Z,7531664
usdc,2025-05-20T00:00:00.000000000Z,7472638
usdc,2025-05-21T00:00:00.000000000Z,8034919
usdc,2025-05-22T00:00:00.000000000Z,7986011
usdc,2025-05-23T00:00:00.000000000Z,8587062
usdc,2025-05-24T00:00:00.000000000Z,6744525
usdc,2025-05-25T00:00:00.000000000Z,5882801
usdc,2025-05-26T00:00:00.000000000Z,6111140
usdc,2025-05-27T00:00:00.000000000Z,6686534
usdc,2025-05-28T00:00:00.000000000Z,6108340
usdc,2025-05-29T00:00:00.000000000Z,6658153
usdc,2025-05-30T00:00:00.000000000Z,7696400
usdc,2025-05-31T00:00:00.000000000Z,6471765
usdc,2025-06-01T00:00:00.000000000Z,6638688
usdc,2025-06-02T00:00:00.000000000Z,7046571
usdc,2025-06-03T00:00:00.000000000Z,7484449
usdc,2025-06-04T00:00:00.000000000Z,7251082
usdc,2025-06-05T00:00:00.000000000Z,7901311
usdc,2025-06-06T00:00:00.000000000Z,7322476
usdc,2025-06-07T00:00:00.000000000Z,5673550
usdc,2025-06-08T00:00:00.000000000Z,5560828
usdc,2025-06-09T00:00:00.000000000Z,6993007
usdc,2025-06-10T00:00:00.000000000Z,7797164
